T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      	
2.805e-09  	1.14719e-10	7.7353e-11 	1.2639e-11 	0          	1.60681e-11	-3.67761e-11	-0.00591627	0.00571794 	7.69567    	
2.82e-09   	1.14178e-10	7.7179e-11 	1.34979e-11	0          	1.6931e-11 	-3.7313e-11	-0.00591265	0.00568804 	8.71722    	
2.835e-09  	1.1363e-10 	7.79333e-11	1.34662e-11	0          	1.87216e-11	-3.69519e-11	-0.00590898	0.00566343 	9.76965    	
2.85e-09   	1.13086e-10	7.88755e-11	1.19632e-11	0          	2.00238e-11	-3.57582e-11	-0.00590523	0.00564312 	10.8407    	
2.865e-09  	1.1256e-10 	7.90918e-11	9.80539e-12	0          	1.98835e-11	-3.45866e-11	-0.00590125	0.00562176 	11.9159    	
2.88e-09   	1.12052e-10	7.83616e-11	8.42794e-12	0          	1.87039e-11	-3.42662e-11	-0.00589693	0.00559518 	12.9782    	
2.895e-09  	1.11548e-10	7.73591e-11	8.53074e-12	0          	1.78536e-11	-3.48174e-11	-0.00589233	0.00556465 	14.0083    	
2.91e-09   	1.11036e-10	7.70037e-11	9.42658e-12	0          	1.83683e-11	-3.54415e-11	-0.00588759	0.00553554 	14.9841    	
2.925e-09  	1.10515e-10	7.75828e-11	9.69964e-12	0          	1.99769e-11	-3.5286e-11	-0.00588282	0.00551179 	15.8812    	
2.94e-09   	1.09996e-10	7.84836e-11	8.54463e-12	0          	2.13722e-11	-3.42555e-11	-0.00587798	0.00549191 	16.6727    	
2.955e-09  	1.09492e-10	7.8785e-11 	6.51894e-12	0          	2.14588e-11	-3.30948e-11	-0.00587291	0.00547056 	17.3293    	
2.97e-09   	1.09005e-10	7.81383e-11	5.00264e-12	0          	2.03898e-11	-3.26738e-11	-0.00586752	0.00544402 	17.8195    	
2.985e-09  	1.08525e-10	7.70948e-11	4.8862e-12 	0          	1.94107e-11	-3.31582e-11	-0.00586187	0.00541405 	18.1098    	
3e-09      	1.08037e-10	7.65724e-11	5.73258e-12	0          	1.96672e-11	-3.38574e-11	-0.0058561 	0.00538597 	18.1652    	
3.015e-09  	1.07539e-10	7.69767e-11	6.20304e-12	0          	2.11177e-11	-3.38894e-11	-0.00585032	0.00536323 	17.9495    	
3.03e-09   	1.07041e-10	7.78192e-11	5.33416e-12	0          	2.25824e-11	-3.30222e-11	-0.00584446	0.00534387 	17.4254    	
3.045e-09  	1.06555e-10	7.81945e-11	3.44894e-12	0          	2.28743e-11	-3.18879e-11	-0.00583837	0.00532259 	16.5556    	
3.06e-09   	1.06086e-10	7.76514e-11	1.84029e-12	0          	2.19276e-11	-3.137e-11 	-0.00583198	0.00529617 	15.3033    	
3.075e-09  	1.05625e-10	7.66221e-11	1.53632e-12	0          	2.08485e-11	-3.17559e-11	-0.00582535	0.00526682 	13.6327    	
3.09e-09   	1.05158e-10	7.59998e-11	2.32744e-12	0          	2.08491e-11	-3.24668e-11	-0.00581863	0.00523979 	11.5101    	
3.105e-09  	1.04681e-10	7.62773e-11	2.97831e-12	0          	2.20888e-11	-3.26198e-11	-0.0058119 	0.00521803 	8.90463    	
3.12e-09   	1.04201e-10	7.70783e-11	2.41392e-12	0          	2.35321e-11	-3.1876e-11	-0.00580509	0.00519914 	5.7892     	
3.135e-09  	1.03732e-10	7.75263e-11	7.42661e-13	0          	2.39486e-11	-3.07604e-11	-0.00579805	0.00517793 	2.14176    	
3.15e-09   	1.0328e-10 	7.70924e-11	-8.57665e-13	0          	2.30921e-11	-3.01507e-11	-0.00579072	0.0051517  	-2.05375   	
3.165e-09  	1.02836e-10	7.61e-11   	-1.27335e-12	0          	2.19275e-11	-3.04316e-11	-0.00578318	0.00512304 	-6.80618   	
3.18e-09   	1.02389e-10	7.54056e-11	-5.17946e-13	0          	2.16964e-11	-3.11303e-11	-0.00577556	0.00509712 	-12.116    	
3.195e-09  	1.01931e-10	7.55681e-11	2.90297e-13	0          	2.27257e-11	-3.13791e-11	-0.00576794	0.00507635 	-17.9741   	
3.21e-09   	1.0147e-10 	7.63121e-11	6.86017e-15	0          	2.4123e-11 	-3.07545e-11	-0.00576024	0.00505795 	-24.3607   	
3.225e-09  	1.01017e-10	7.68017e-11	-1.44457e-12	0          	2.46454e-11	-2.96804e-11	-0.00575231	0.00503684 	-31.2438   	
3.24e-09   	1.00581e-10	7.64526e-11	-3.00959e-12	0          	2.38967e-11	-2.90125e-11	-0.0057441 	0.00501087 	-38.5786   	
3.255e-09  	1.00154e-10	7.54946e-11	-3.52445e-12	0          	2.27012e-11	-2.92089e-11	-0.0057357 	0.00498299 	-46.3063   	
3.27e-09   	9.97246e-11	7.47426e-11	-2.83347e-12	0          	2.22996e-11	-2.98917e-11	-0.00572724	0.00495818 	-54.3529   	
3.285e-09  	9.92851e-11	7.48033e-11	-1.92965e-12	0          	2.31513e-11	-3.02187e-11	-0.00571879	0.00493835 	-62.629    	
3.3e-09    	9.88407e-11	7.54902e-11	-1.99075e-12	0          	2.44984e-11	-2.97008e-11	-0.00571024	0.00492037 	-71.0289   	
3.315e-09  	9.84039e-11	7.60112e-11	-3.24576e-12	0          	2.51069e-11	-2.86713e-11	-0.00570148	0.00489933 	-79.4304   	
3.33e-09   	9.79822e-11	7.57424e-11	-4.76287e-12	0          	2.44607e-11	-2.7956e-11	-0.00569244	0.00487361 	-87.6948   	
3.345e-09  	9.75711e-11	7.48314e-11	-5.35624e-12	0          	2.3253e-11 	-2.80695e-11	-0.00568325	0.00484649 	-95.667    	
3.36e-09   	9.71583e-11	7.40482e-11	-4.72991e-12	0          	2.27065e-11	-2.87195e-11	-0.00567401	0.00482274 	-103.176   	
3.375e-09  	9.6736e-11 	7.40321e-11	-3.75518e-12	0          	2.33871e-11	-2.90965e-11	-0.00566478	0.00480375 	-110.037   	
3.39e-09   	9.63081e-11	7.46718e-11	-3.6203e-12	0          	2.46625e-11	-2.86632e-11	-0.00565546	0.00478608 	-116.052   	
3.405e-09  	9.58866e-11	7.52199e-11	-4.68145e-12	0          	2.53241e-11	-2.76733e-11	-0.00564592	0.00476506 	-121.008   	
3.42e-09   	9.54796e-11	7.50244e-11	-6.12611e-12	0          	2.47623e-11	-2.69189e-11	-0.00563613	0.00473959 	-124.689   	
3.435e-09  	9.50838e-11	7.41625e-11	-6.76816e-12	0          	2.3552e-11 	-2.69572e-11	-0.0056262 	0.00471323 	-126.866   	
3.45e-09   	9.46873e-11	7.33593e-11	-6.19798e-12	0          	2.28866e-11	-2.75712e-11	-0.00561625	0.00469052 	-127.31    	
3.465e-09  	9.42819e-11	7.32762e-11	-5.17269e-12	0          	2.34159e-11	-2.79867e-11	-0.00560631	0.00467229 	-125.794   	
3.48e-09   	9.38703e-11	7.38668e-11	-4.87446e-12	0          	2.46206e-11	-2.76305e-11	-0.00559628	0.00465487 	-122.09    	
3.495e-09  	9.3464e-11 	7.4428e-11 	-5.76299e-12	0          	2.53263e-11	-2.66859e-11	-0.00558603	0.00463386 	-115.985   	
3.51e-09   	9.30715e-11	7.42907e-11	-7.13651e-12	0          	2.48495e-11	-2.59088e-11	-0.00557556	0.00460867 	-107.277   	
3.525e-09  	9.26905e-11	7.34723e-11	-7.82179e-12	0          	2.3658e-11 	-2.58868e-11	-0.00556497	0.0045831  	-95.7821   	
3.54e-09   	9.23098e-11	7.26548e-11	-7.31608e-12	0          	2.29074e-11	-2.64678e-11	-0.00555438	0.00456138 	-81.3445   	
3.555e-09  	9.19206e-11	7.25131e-11	-6.26994e-12	0          	2.33118e-11	-2.69144e-11	-0.0055438 	0.00454385 	-63.838    	
3.57e-09   	9.15248e-11	7.30563e-11	-5.84687e-12	0          	2.44525e-11	-2.6627e-11	-0.00553313	0.00452662 	-43.1737   	
3.585e-09  	9.11332e-11	7.36237e-11	-6.58943e-12	0          	2.51945e-11	-2.57281e-11	-0.00552225	0.00450561 	-19.3062   	
3.6e-09    	9.07549e-11	7.35364e-11	-7.89704e-12	0          	2.47974e-11	-2.49368e-11	-0.00551116	0.00448072 	7.76017    	
3.615e-09  	9.03882e-11	7.27612e-11	-8.61878e-12	0          	2.36338e-11	-2.48621e-11	-0.00549998	0.00445594 	37.9657    	
3.63e-09   	9.00225e-11	7.19386e-11	-8.17716e-12	0          	2.28177e-11	-2.54087e-11	-0.00548882	0.00443518 	71.189     	
3.645e-09  	8.96489e-11	7.175e-11  	-7.12582e-12	0          	2.31123e-11	-2.58757e-11	-0.00547768	0.00441828 	107.242    	
3.66e-09   	8.92684e-11	7.22505e-11	-6.60203e-12	0          	2.41886e-11	-2.56463e-11	-0.00546643	0.00440119 	145.866    	
3.675e-09  	8.88912e-11	7.28195e-11	-7.21489e-12	0          	2.49545e-11	-2.47907e-11	-0.00545499	0.00438018 	186.726    	
3.69e-09   	8.85266e-11	7.27738e-11	-8.45604e-12	0          	2.46276e-11	-2.39923e-11	-0.00544336	0.00435565 	229.407    	
3.705e-09  	8.81738e-11	7.20384e-11	-9.2039e-12	0          	2.34969e-11	-2.38738e-11	-0.00543167	0.00433168 	273.417    	
3.72e-09   	8.78227e-11	7.12149e-11	-8.82232e-12	0          	2.26328e-11	-2.43885e-11	-0.00542001	0.00431186 	318.18     	
3.735e-09  	8.74641e-11	7.09862e-11	-7.77781e-12	0          	2.28349e-11	-2.48707e-11	-0.00540836	0.00429553 	363.039    	
3.75e-09   	8.70983e-11	7.14453e-11	-7.17628e-12	0          	2.38522e-11	-2.46932e-11	-0.00539662	0.00427857 	407.259    	
3.765e-09  	8.67352e-11	7.20088e-11	-7.67876e-12	0          	2.46368e-11	-2.38816e-11	-0.00538469	0.00425759 	450.031    	
3.78e-09   	8.6384e-11 	7.19946e-11	-8.85936e-12	0          	2.43758e-11	-2.30847e-11	-0.0053726 	0.00423345 	490.474    	
3.795e-09  	8.60445e-11	7.12934e-11	-9.6297e-12	0          	2.32852e-11	-2.29329e-11	-0.00536046	0.00421034 	527.648    	
3.81e-09   	8.57073e-11	7.04714e-11	-9.30802e-12	0          	2.23912e-11	-2.34198e-11	-0.00534836	0.00419143 	560.56     	
3.825e-09  	8.53628e-11	7.02088e-11	-8.28302e-12	0          	2.25184e-11	-2.39134e-11	-0.00533628	0.00417564 	588.176    	
3.84e-09   	8.50112e-11	7.06295e-11	-7.6258e-12	0          	2.34831e-11	-2.37812e-11	-0.0053241 	0.00415877 	609.433    	
3.855e-09  	8.46615e-11	7.11838e-11	-8.03671e-12	0          	2.42812e-11	-2.30119e-11	-0.00531175	0.00413785 	623.261    	
3.87e-09   	8.4323e-11 	7.11942e-11	-9.16256e-12	0          	2.40789e-11	-2.22215e-11	-0.00529925	0.00411416 	628.593    	
3.885e-09  	8.39963e-11	7.05237e-11	-9.95036e-12	0          	2.303e-11  	-2.20434e-11	-0.00528673	0.00409191 	624.389    	
3.9e-09    	8.36721e-11	6.97068e-11	-9.68421e-12	0          	2.21174e-11	-2.25049e-11	-0.00527426	0.00407389 	609.656    	
3.915e-09  	8.33411e-11	6.94175e-11	-8.68454e-12	0          	2.2182e-11 	-2.30051e-11	-0.00526181	0.00405858 	583.472    	
3.93e-09   	8.30028e-11	6.98044e-11	-7.98642e-12	0          	2.30976e-11	-2.29108e-11	-0.00524926	0.0040418  	545.008    	
3.945e-09  	8.26659e-11	7.03475e-11	-8.31921e-12	0          	2.39022e-11	-2.21803e-11	-0.00523654	0.00402097 	493.556    	
3.96e-09   	8.23397e-11	7.03765e-11	-9.39328e-12	0          	2.37499e-11	-2.13998e-11	-0.0052237 	0.00399778 	428.55     	
3.975e-09  	8.2025e-11 	6.9733e-11 	-1.01918e-11	0          	2.27416e-11	-2.12018e-11	-0.00521086	0.00397642 	349.598    	
3.99e-09   	8.17132e-11	6.8923e-11 	-9.97458e-12	0          	2.18192e-11	-2.16409e-11	-0.00519808	0.00395924 	256.504    	
4.005e-09  	8.1395e-11 	6.86128e-11	-9.00296e-12	0          	2.18326e-11	-2.21448e-11	-0.00518531	0.00394438 	149.291    	
4.02e-09   	8.10693e-11	6.89693e-11	-8.27604e-12	0          	2.27038e-11	-2.20826e-11	-0.00517245	0.00392767 	28.2312    	
4.035e-09  	8.07446e-11	6.94993e-11	-8.54341e-12	0          	2.35105e-11	-2.13881e-11	-0.00515942	0.00390696 	-106.14    	
4.05e-09   	8.04301e-11	6.95414e-11	-9.57008e-12	0          	2.34008e-11	-2.06206e-11	-0.0051463 	0.00388432 	-253.001   	
4.065e-09  	8.01268e-11	6.89208e-11	-1.03748e-11	0          	2.24318e-11	-2.04086e-11	-0.00513319	0.00386386 	-411.225   	
4.08e-09   	7.98267e-11	6.81191e-11	-1.02007e-11	0          	2.15071e-11	-2.08287e-11	-0.00512015	0.00384751 	-579.373   	
4.095e-09  	7.95204e-11	6.7793e-11 	-9.25876e-12	0          	2.14796e-11	-2.13338e-11	-0.00510712	0.00383304 	-755.684   	
4.11e-09   	7.92066e-11	6.81233e-11	-8.51311e-12	0          	2.2311e-11 	-2.1298e-11	-0.00509399	0.0038164  	-938.069   	
4.125e-09  	7.88934e-11	6.86398e-11	-8.7263e-12	0          	2.31158e-11	-2.06359e-11	-0.00508071	0.00379585 	-1124.12   	
4.14e-09   	7.859e-11  	6.8691e-11 	-9.70962e-12	0          	2.30412e-11	-1.98827e-11	-0.00506735	0.0037738  	-1311.11   	
4.155e-09  	7.82976e-11	6.80905e-11	-1.05158e-11	0          	2.21084e-11	-1.96611e-11	-0.00505402	0.00375424 	-1496.01   	
4.17e-09   	7.80084e-11	6.72986e-11	-1.03781e-11	0          	2.11858e-11	-2.00645e-11	-0.00504077	0.00373867 	-1675.52   	
4.185e-09  	7.77134e-11	6.69615e-11	-9.46482e-12	0          	2.11251e-11	-2.05684e-11	-0.00502752	0.00372456 	-1846.1    	
4.2e-09    	7.74109e-11	6.72699e-11	-8.70713e-12	0          	2.19203e-11	-2.05537e-11	-0.00501418	0.00370797 	-2003.97   	
4.215e-09  	7.71086e-11	6.77731e-11	-8.8748e-12	0          	2.27194e-11	-1.99201e-11	-0.00500069	0.00368763 	-2145.22   	
4.23e-09   	7.68157e-11	6.78301e-11	-9.8179e-12	0          	2.26725e-11	-1.91819e-11	-0.00498715	0.00366621 	-2265.79   	
4.245e-09  	7.65336e-11	6.72468e-11	-1.06211e-11	0          	2.17722e-11	-1.89545e-11	-0.00497365	0.00364755 	-2361.59   	
4.26e-09   	7.62549e-11	6.64654e-11	-1.05129e-11	0          	2.0855e-11 	-1.93437e-11	-0.00496023	0.00363273 	-2428.52   	
4.275e-09  	7.59704e-11	6.61212e-11	-9.62645e-12	0          	2.07682e-11	-1.9845e-11	-0.00494681	0.00361892 	-2462.6    	
4.29e-09   	7.56786e-11	6.64112e-11	-8.86205e-12	0          	2.15313e-11	-1.98469e-11	-0.00493329	0.0036024  	-2459.96   	
4.305e-09  	7.53867e-11	6.69011e-11	-8.99215e-12	0          	2.23222e-11	-1.92387e-11	-0.00491964	0.0035823  	-2417.02   	
4.32e-09   	7.51038e-11	6.6961e-11 	-9.89872e-12	0          	2.22971e-11	-1.85162e-11	-0.00490596	0.00356154 	-2330.5    	
4.335e-09  	7.48315e-11	6.63921e-11	-1.0696e-11	0          	2.1426e-11 	-1.82862e-11	-0.00489233	0.00354378 	-2197.58   	
4.35e-09   	7.45626e-11	6.56216e-11	-1.06116e-11	0          	2.05171e-11	-1.86638e-11	-0.00487877	0.00352964 	-2015.93   	
4.365e-09  	7.42881e-11	6.52738e-11	-9.75009e-12	0          	2.04105e-11	-1.91613e-11	-0.00486522	0.00351612 	-1783.82   	
4.38e-09   	7.40063e-11	6.55486e-11	-8.98344e-12	0          	2.11454e-11	-1.91762e-11	-0.00485157	0.00349965 	-1500.24   	
4.395e-09  	7.37243e-11	6.60256e-11	-9.08304e-12	0          	2.19264e-11	-1.85902e-11	-0.0048378 	0.00347983 	-1164.94   	
4.41e-09   	7.34509e-11	6.6086e-11 	-9.95665e-12	0          	2.19177e-11	-1.78833e-11	-0.00482401	0.00345977 	-778.544   	
4.425e-09  	7.31879e-11	6.55293e-11	-1.07454e-11	0          	2.10724e-11	-1.76535e-11	-0.00481028	0.00344289 	-342.613   	
4.44e-09   	7.29283e-11	6.47702e-11	-1.06796e-11	0          	2.01737e-11	-1.80216e-11	-0.00479664	0.0034294  	140.303    	
4.455e-09  	7.26633e-11	6.44217e-11	-9.84061e-12	0          	2.00525e-11	-1.85143e-11	-0.00478298	0.00341611 	666.602    	
4.47e-09   	7.2391e-11 	6.46844e-11	-9.07484e-12	0          	2.07624e-11	-1.85386e-11	-0.00476923	0.00339972 	1231.6     	
4.485e-09  	7.21184e-11	6.5149e-11 	-9.14975e-12	0          	2.15318e-11	-1.79718e-11	-0.00475538	0.00338022 	1829.49    	
4.5e-09    	7.18541e-11	6.5208e-11 	-9.99351e-12	0          	2.15348e-11	-1.72806e-11	-0.00474152	0.00336088 	2453.38    	
4.515e-09  	7.16e-11   	6.46615e-11	-1.07716e-11	0          	2.07122e-11	-1.70533e-11	-0.00472773	0.00334485 	3095.26    	
4.53e-09   	7.13492e-11	6.3914e-11 	-1.07195e-11	0          	1.9825e-11 	-1.74136e-11	-0.00471403	0.00333196 	3746.08    	
4.545e-09  	7.10931e-11	6.35674e-11	-9.9006e-12	0          	1.96936e-11	-1.79009e-11	-0.0047003 	0.00331887 	4395.77    	
4.56e-09   	7.08299e-11	6.38206e-11	-9.13825e-12	0          	2.03819e-11	-1.79318e-11	-0.00468649	0.00330256 	5033.37    	
4.575e-09  	7.05662e-11	6.42733e-11	-9.19367e-12	0          	2.11387e-11	-1.73817e-11	-0.00467258	0.00328341 	5647.09    	
4.59e-09   	7.03106e-11	6.43291e-11	-1.00107e-11	0          	2.11494e-11	-1.6706e-11	-0.00465868	0.00326481 	6224.46    	
4.605e-09  	7.00649e-11	6.37909e-11	-1.07766e-11	0          	2.03465e-11	-1.64831e-11	-0.00464487	0.00324963 	6752.5     	
4.62e-09   	6.98225e-11	6.30552e-11	-1.07341e-11	0          	1.94721e-11	-1.68375e-11	-0.00463112	0.00323728 	7217.86    	
4.635e-09  	6.95749e-11	6.27127e-11	-9.93315e-12	0          	1.93346e-11	-1.73188e-11	-0.00461737	0.00322436 	7607.07    	
4.65e-09   	6.93202e-11	6.29585e-11	-9.17639e-12	0          	2.00043e-11	-1.73537e-11	-0.00460351	0.00320814 	7906.72    	
4.665e-09  	6.9065e-11 	6.33998e-11	-9.21694e-12	0          	2.07477e-11	-1.6818e-11	-0.00458958	0.00318939 	8103.73    	
4.68e-09   	6.88177e-11	6.3451e-11 	-1.00101e-11	0          	2.07626e-11	-1.61577e-11	-0.00457567	0.00317154 	8185.57    	
4.695e-09  	6.858e-11  	6.29196e-11	-1.07626e-11	0          	1.99769e-11	-1.59409e-11	-0.00456185	0.00315716 	8140.58    	
4.71e-09   	6.83456e-11	6.21957e-11	-1.07261e-11	0          	1.91161e-11	-1.62909e-11	-0.0045481 	0.00314531 	7958.21    	
4.725e-09  	6.8106e-11 	6.18593e-11	-9.94101e-12	0          	1.89761e-11	-1.67656e-11	-0.00453433	0.00313253 	7629.32    	
4.74e-09   	6.78595e-11	6.21e-11   	-9.19154e-12	0          	1.96298e-11	-1.68022e-11	-0.00452047	0.00311642 	7146.46    	
4.755e-09  	6.76124e-11	6.25301e-11	-9.22121e-12	0          	2.03591e-11	-1.62788e-11	-0.00450654	0.00309809 	6504.14    	
4.77e-09   	6.7373e-11 	6.25754e-11	-9.99307e-12	0          	2.0375e-11 	-1.56337e-11	-0.00449265	0.00308101 	5699.13    	
4.785e-09  	6.71431e-11	6.20495e-11	-1.07312e-11	0          	1.96042e-11	-1.54245e-11	-0.00447885	0.0030674  	4730.69    	
4.8e-09    	6.69163e-11	6.13377e-11	-1.06975e-11	0          	1.87578e-11	-1.57712e-11	-0.00446512	0.003056   	3600.79    	
4.815e-09  	6.66843e-11	6.1009e-11 	-9.92625e-12	0          	1.86181e-11	-1.6239e-11	-0.00445135	0.00304334 	2314.35    	
4.83e-09   	6.64455e-11	6.12462e-11	-9.18553e-12	0          	1.92582e-11	-1.62753e-11	-0.00443751	0.00302736 	879.376    	
4.845e-09  	6.62062e-11	6.16657e-11	-9.20787e-12	0          	1.9973e-11 	-1.57625e-11	-0.0044236 	0.00300948 	-692.896   	
4.86e-09   	6.59744e-11	6.17039e-11	-9.96086e-12	0          	1.99873e-11	-1.51323e-11	-0.00440975	0.00299316 	-2387.91   	
4.875e-09  	6.57519e-11	6.11821e-11	-1.06838e-11	0          	1.92293e-11	-1.4932e-11	-0.00439599	0.00298029 	-4187.78   	
4.89e-09   	6.55323e-11	6.04826e-11	-1.06502e-11	0          	1.8398e-11 	-1.52768e-11	-0.0043823 	0.00296928 	-6071.28   	
4.905e-09  	6.53076e-11	6.01632e-11	-9.89113e-12	0          	1.82616e-11	-1.57372e-11	-0.00436857	0.00295673 	-8013.97   	
4.92e-09   	6.50762e-11	6.03985e-11	-9.16047e-12	0          	1.88902e-11	-1.57715e-11	-0.00435476	0.00294089 	-9988.31   	
4.935e-09  	6.48442e-11	6.08074e-11	-9.17871e-12	0          	1.95901e-11	-1.52675e-11	-0.0043409 	0.00292351 	-11963.9   	
4.95e-09   	6.46197e-11	6.08376e-11	-9.91502e-12	0          	1.96004e-11	-1.46523e-11	-0.00432711	0.00290794 	-13907.7   	
4.965e-09  	6.44042e-11	6.03189e-11	-1.06222e-11	0          	1.88534e-11	-1.4462e-11	-0.00431341	0.00289577 	-15784.6   	
4.98e-09   	6.41916e-11	5.96318e-11	-1.05861e-11	0          	1.80378e-11	-1.48057e-11	-0.00429977	0.00288511 	-17557.5   	
4.995e-09  	6.39738e-11	5.93229e-11	-9.83784e-12	0          	1.7907e-11 	-1.52584e-11	-0.0042861 	0.00287265 	-19188.1   	
5.01e-09   	6.37494e-11	5.95577e-11	-9.11838e-12	0          	1.85261e-11	-1.52892e-11	-0.00427234	0.00285698 	-20637.3   	
5.025e-09  	6.35246e-11	5.99563e-11	-9.13537e-12	0          	1.92106e-11	-1.47926e-11	-0.00425856	0.0028401  	-21865.9   	
5.04e-09   	6.33071e-11	5.99775e-11	-9.85697e-12	0          	1.92149e-11	-1.41921e-11	-0.00424484	0.00282529 	-22835.1   	
5.055e-09  	6.30984e-11	5.94611e-11	-1.05479e-11	0          	1.84773e-11	-1.40129e-11	-0.00423123	0.00281377 	-23507.6   	
5.07e-09   	6.28923e-11	5.87865e-11	-1.05072e-11	0          	1.76779e-11	-1.43565e-11	-0.00421766	0.00280343 	-23847.8   	
5.085e-09  	6.26812e-11	5.84894e-11	-9.76833e-12	0          	1.7555e-11 	-1.48011e-11	-0.00420405	0.00279103 	-23823.1   	
5.1e-09    	6.24635e-11	5.87247e-11	-9.0611e-12	0          	1.81662e-11	-1.48268e-11	-0.00419037	0.00277556 	-23404.4   	
5.115e-09  	6.22455e-11	5.91132e-11	-9.07939e-12	0          	1.88351e-11	-1.43366e-11	-0.00417667	0.00275921 	-22566.8   	
5.13e-09   	6.20346e-11	5.91246e-11	-9.78807e-12	0          	1.88315e-11	-1.37507e-11	-0.00416305	0.00274515 	-21290.8   	
5.145e-09  	6.18324e-11	5.86097e-11	-1.04622e-11	0          	1.81019e-11	-1.35834e-11	-0.00414953	0.00273423 	-19562.7   	
5.16e-09   	6.16327e-11	5.79477e-11	-1.04152e-11	0          	1.73193e-11	-1.39276e-11	-0.00413605	0.00272415 	-17375.3   	
5.175e-09  	6.14278e-11	5.76634e-11	-9.68453e-12	0          	1.72061e-11	-1.43638e-11	-0.00412253	0.00271183 	-14728.7   	
5.19e-09   	6.12166e-11	5.79002e-11	-8.9905e-12	0          	1.7811e-11 	-1.43833e-11	-0.00410894	0.00269657 	-11631     	
5.205e-09  	6.10051e-11	5.82786e-11	-9.01239e-12	0          	1.8464e-11 	-1.38983e-11	-0.00409534	0.00268077 	-8098.37   	
5.22e-09   	6.08007e-11	5.82795e-11	-9.70975e-12	0          	1.84509e-11	-1.3327e-11	-0.00408183	0.00266744 	-4155.87   	
5.235e-09  	6.06047e-11	5.77654e-11	-1.03668e-11	0          	1.77281e-11	-1.31725e-11	-0.00406842	0.00265709 	162.6      	
5.25e-09   	6.0411e-11 	5.71163e-11	-1.03117e-11	0          	1.69628e-11	-1.35178e-11	-0.00405504	0.00264724 	4814.03    	
5.265e-09  	6.02122e-11	5.68457e-11	-9.5883e-12	0          	1.68611e-11	-1.39452e-11	-0.00404162	0.00263498 	9746.39    	
5.28e-09   	6.00071e-11	5.70849e-11	-8.90833e-12	0          	1.74608e-11	-1.39575e-11	-0.00402814	0.00261996 	14898.8    	
5.295e-09  	5.98019e-11	5.74532e-11	-8.93587e-12	0          	1.80976e-11	-1.34767e-11	-0.00401466	0.00260472 	20202      	
5.31e-09   	5.96037e-11	5.74428e-11	-9.62332e-12	0          	1.80736e-11	-1.29201e-11	-0.00400127	0.0025921  	25578.6    	
5.325e-09  	5.94137e-11	5.69291e-11	-1.02628e-11	0          	1.73567e-11	-1.2779e-11	-0.00398798	0.00258227 	30944.2    	
5.34e-09   	5.92258e-11	5.62931e-11	-1.01982e-11	0          	1.66092e-11	-1.3126e-11	-0.00397472	0.00257262 	36208.1    	
5.355e-09  	5.90327e-11	5.6037e-11 	-9.4813e-12	0          	1.65204e-11	-1.35443e-11	-0.00396141	0.00256042 	41274.3    	
5.37e-09   	5.88336e-11	5.62791e-11	-8.81621e-12	0          	1.71161e-11	-1.35484e-11	-0.00394804	0.00254566 	46042.7    	
5.385e-09  	5.86343e-11	5.66372e-11	-8.85122e-12	0          	1.77364e-11	-1.30711e-11	-0.0039347 	0.00253101 	50411.1    	
5.4e-09    	5.84421e-11	5.66151e-11	-9.52996e-12	0          	1.77002e-11	-1.25291e-11	-0.00392145	0.00251907 	54275.9    	
5.415e-09  	5.82578e-11	5.61012e-11	-1.01517e-11	0          	1.69883e-11	-1.2402e-11	-0.00390829	0.00250972 	57534.5    	
5.43e-09   	5.80755e-11	5.54786e-11	-1.00763e-11	0          	1.6259e-11 	-1.27511e-11	-0.00389515	0.00250023 	60087      	
5.445e-09  	5.78879e-11	5.52377e-11	-9.36506e-12	0          	1.61845e-11	-1.316e-11 	-0.00388196	0.0024881  	61837.6    	
5.46e-09   	5.76944e-11	5.54832e-11	-8.71562e-12	0          	1.67772e-11	-1.31549e-11	-0.00386873	0.00247362 	62697.6    	
5.475e-09  	5.7501e-11 	5.58311e-11	-8.75972e-12	0          	1.73806e-11	-1.26806e-11	-0.00385553	0.00245956 	62586.3    	
5.49e-09   	5.73145e-11	5.57968e-11	-9.43081e-12	0          	1.73311e-11	-1.21533e-11	-0.00384242	0.00244828 	61433.8    	
