r          	Er(r)      	Ephi(r)    	Ez(r)      	Hr(r)      	Hphi(r)    	Hz(r)      	Jr(r)      	Jphi(r)    	Jz(r)      
7.94016e-13	-9.77386e-13	6.0841e-20 	82.38      	-3.93923e-20	-8.27659e-20	-1.30361e-12	0          	0          	0          
7.9415e-13 	-9.72378e-13	6.29444e-20	82.44      	-3.92107e-20	-8.07914e-20	-1.30605e-12	0          	0          	0          
7.94277e-13	-9.63515e-13	6.17982e-20	82.5       	-3.88634e-20	-8.36584e-20	-1.30074e-12	0          	0          	0          
7.94394e-13	-9.5235e-13	5.99981e-20	82.56      	-3.8409e-20	-8.11361e-20	-1.29892e-12	0          	0          	0          
7.94501e-13	-9.48215e-13	6.2397e-20 	82.62      	-3.82626e-20	-8.17123e-20	-1.29944e-12	0          	0          	0          
7.94598e-13	-9.36042e-13	5.9271e-20 	82.68      	-3.77746e-20	-8.31006e-20	-1.2929e-12	0          	0          	0          
7.947e-13  	-9.2847e-13	6.0075e-20 	82.74      	-3.74789e-20	-8.0187e-20	-1.29419e-12	0          	0          	0          
7.94795e-13	-9.22127e-13	6.06073e-20	82.8       	-3.72332e-20	-8.27898e-20	-1.29082e-12	0          	0          	0          
7.94863e-13	-9.09216e-13	5.76043e-20	82.86      	-3.67114e-20	-8.15556e-20	-1.28626e-12	0          	0          	0          
7.94947e-13	-9.04808e-13	6.00674e-20	82.92      	-3.65479e-20	-8.04513e-20	-1.28794e-12	0          	0          	0          
7.95004e-13	-8.94231e-13	5.80229e-20	82.98      	-3.6121e-20	-8.297e-20 	-1.28146e-12	0          	0          	0          
7.9508e-13 	-8.84183e-13	5.71389e-20	83.04      	-3.57245e-20	-8.00326e-20	-1.28052e-12	0          	0          	0          
7.95145e-13	-8.79372e-13	5.90521e-20	83.1       	-3.55432e-20	-8.14769e-20	-1.27948e-12	0          	0          	0          
7.95192e-13	-8.66279e-13	5.56952e-20	83.16      	-3.50063e-20	-8.19443e-20	-1.27277e-12	0          	0          	0          
7.95235e-13	-8.59975e-13	5.72628e-20	83.22      	-3.47697e-20	-7.94447e-20	-1.27433e-12	0          	0          	0          
7.95267e-13	-8.5201e-13	5.68806e-20	83.28      	-3.44535e-20	-8.22682e-20	-1.2693e-12	0          	0          	0          
7.95331e-13	-8.39535e-13	5.44221e-20	83.34      	-3.39489e-20	-8.02454e-20	-1.26548e-12	0          	0          	0          
7.95336e-13	-8.35271e-13	5.69569e-20	83.4       	-3.37973e-20	-7.99938e-20	-1.26631e-12	0          	0          	0          
7.95374e-13	-8.23395e-13	5.42512e-20	83.46      	-3.331e-20 	-8.19883e-20	-1.25887e-12	0          	0          	0          
7.95361e-13	-8.14333e-13	5.42128e-20	83.52      	-3.29474e-20	-7.89111e-20	-1.25868e-12	0          	0          	0          
7.95393e-13	-8.08661e-13	5.55113e-20	83.58      	-3.27375e-20	-8.09926e-20	-1.25598e-12	0          	0          	0          
7.95378e-13	-7.95114e-13	5.21879e-20	83.64      	-3.21809e-20	-8.06051e-20	-1.24945e-12	0          	0          	0          
7.9538e-13 	-7.89579e-13	5.42628e-20	83.7       	-3.19707e-20	-7.86529e-20	-1.25091e-12	0          	0          	0          
7.9537e-13 	-7.80159e-13	5.30699e-20	83.76      	-3.15908e-20	-8.14374e-20	-1.24434e-12	0          	0          	0          
7.95347e-13	-7.68359e-13	5.12622e-20	83.82      	-3.11153e-20	-7.88625e-20	-1.2414e-12	0          	0          	0          
7.95336e-13	-7.63868e-13	5.36111e-20	83.88      	-3.09511e-20	-7.93844e-20	-1.24096e-12	0          	0          	0          
7.95296e-13	-7.50945e-13	5.05094e-20	83.94      	-3.0416e-20	-8.07252e-20	-1.23312e-12	0          	0          	0          
7.95263e-13	-7.42902e-13	5.11979e-20	84         	-3.00962e-20	-7.77801e-20	-1.23333e-12	0          	0          	0          
7.95214e-13	-7.36015e-13	5.18011e-20	84.06      	-2.98341e-20	-8.02481e-20	-1.22901e-12	0          	0          	0          
7.95161e-13	-7.22461e-13	4.87338e-20	84.12      	-2.92794e-20	-7.91034e-20	-1.22295e-12	0          	0          	0          
7.95116e-13	-7.17401e-13	5.10912e-20	84.18      	-2.90838e-20	-7.77956e-20	-1.22376e-12	0          	0          	0          
7.95046e-13	-7.06499e-13	4.92196e-20	84.24      	-2.86405e-20	-8.03306e-20	-1.21616e-12	0          	0          	0          
7.94976e-13	-6.95519e-13	4.80589e-20	84.3       	-2.8194e-20	-7.74306e-20	-1.21371e-12	0          	0          	0          
7.94897e-13	-6.90459e-13	5.01003e-20	84.36      	-2.8009e-20	-7.85662e-20	-1.21208e-12	0          	0          	0          
7.94821e-13	-6.76793e-13	4.67763e-20	84.42      	-2.74366e-20	-7.92793e-20	-1.20385e-12	0          	0          	0          
7.94731e-13	-6.69613e-13	4.80338e-20	84.48      	-2.71556e-20	-7.65556e-20	-1.20432e-12	0          	0          	0          
7.94642e-13	-6.6151e-13	4.80095e-20	84.54      	-2.68347e-20	-7.92391e-20	-1.19848e-12	0          	0          	0          
7.94531e-13	-6.48181e-13	4.5266e-20 	84.6       	-2.62882e-20	-7.75093e-20	-1.19302e-12	0          	0          	0          
7.94433e-13	-6.43151e-13	4.77199e-20	84.66      	-2.61053e-20	-7.67697e-20	-1.19291e-12	0          	0          	0          
7.94304e-13	-6.31334e-13	4.53675e-20	84.72      	-2.56149e-20	-7.89792e-20	-1.18462e-12	0          	0          	0          
7.94181e-13	-6.20949e-13	4.47657e-20	84.78      	-2.51952e-20	-7.5927e-20	-1.18253e-12	0          	0          	0          
7.94058e-13	-6.15173e-13	4.64411e-20	84.84      	-2.49709e-20	-7.75239e-20	-1.17954e-12	0          	0          	0          
7.93922e-13	-6.0122e-13	4.30667e-20	84.9       	-2.43981e-20	-7.76617e-20	-1.17146e-12	0          	0          	0          
7.93786e-13	-5.94291e-13	4.47106e-20	84.96      	-2.41194e-20	-7.52397e-20	-1.17149e-12	0          	0          	0          
7.93644e-13	-5.85369e-13	4.41653e-20	85.02      	-2.37627e-20	-7.79852e-20	-1.16468e-12	0          	0          	0          
7.93477e-13	-5.72105e-13	4.17267e-20	85.08      	-2.32086e-20	-7.58175e-20	-1.15934e-12	0          	0          	0          
7.93323e-13	-5.67167e-13	4.42217e-20	85.14      	-2.30284e-20	-7.55368e-20	-1.15868e-12	0          	0          	0          
7.93148e-13	-5.54356e-13	4.14999e-20	85.2       	-2.2496e-20	-7.74618e-20	-1.14951e-12	0          	0          	0          
7.92975e-13	-5.44508e-13	4.13439e-20	85.26      	-2.21026e-20	-7.43103e-20	-1.14776e-12	0          	0          	0          
7.92795e-13	-5.38066e-13	4.27011e-20	85.32      	-2.18463e-20	-7.62455e-20	-1.14357e-12	0          	0          	0          
7.92608e-13	-5.23773e-13	3.9317e-20 	85.38      	-2.12471e-20	-7.59323e-20	-1.13533e-12	0          	0          	0          
7.92417e-13	-5.17214e-13	4.12158e-20	85.44      	-2.09945e-20	-7.37503e-20	-1.13513e-12	0          	0          	0          
7.92223e-13	-5.07393e-13	4.0288e-20 	85.5       	-2.05962e-20	-7.64867e-20	-1.12742e-12	0          	0          	0          
7.92009e-13	-4.94372e-13	3.81295e-20	85.56      	-2.00533e-20	-7.40443e-20	-1.12222e-12	0          	0          	0          
7.91783e-13	-4.89108e-13	4.05559e-20	85.62      	-1.98535e-20	-7.41038e-20	-1.12067e-12	0          	0          	0          
7.91573e-13	-4.75896e-13	3.76344e-20	85.68      	-1.93088e-20	-7.57462e-20	-1.11114e-12	0          	0          	0          
7.91344e-13	-4.66162e-13	3.77697e-20	85.74      	-1.89051e-20	-7.25988e-20	-1.10925e-12	0          	0          	0          
7.91113e-13	-4.59324e-13	3.88892e-20	85.8       	-1.86331e-20	-7.47109e-20	-1.10428e-12	0          	0          	0          
7.90871e-13	-4.44682e-13	3.55334e-20	85.86      	-1.80287e-20	-7.40948e-20	-1.09575e-12	0          	0          	0          
7.90619e-13	-4.38202e-13	3.75796e-20	85.92      	-1.77714e-20	-7.20954e-20	-1.09524e-12	0          	0          	0          
7.90368e-13	-4.27784e-13	3.63995e-20	85.98      	-1.7343e-20	-7.48009e-20	-1.08667e-12	0          	0          	0          
7.90096e-13	-4.14686e-13	3.44059e-20	86.04      	-1.67939e-20	-7.21737e-20	-1.0813e-12	0          	0          	0          
7.89852e-13	-4.09353e-13	3.67865e-20	86.1       	-1.65927e-20	-7.24248e-20	-1.07934e-12	0          	0          	0          
7.89569e-13	-3.95522e-13	3.37523e-20	86.16      	-1.60172e-20	-7.38931e-20	-1.06909e-12	0          	0          	0          
7.89284e-13	-3.86e-13  	3.40635e-20	86.22      	-1.5624e-20	-7.07565e-20	-1.06717e-12	0          	0          	0          
7.89004e-13	-3.7861e-13	3.49927e-20	86.28      	-1.53273e-20	-7.29497e-20	-1.0613e-12	0          	0          	0          
7.88712e-13	-3.63872e-13	3.17193e-20	86.34      	-1.47086e-20	-7.21292e-20	-1.05271e-12	0          	0          	0          
7.8841e-13 	-3.57223e-13	3.3795e-20 	86.4       	-1.4451e-20	-7.02904e-20	-1.05157e-12	0          	0          	0          
7.88101e-13	-3.46327e-13	3.2451e-20 	86.46      	-1.40033e-20	-7.28856e-20	-1.04238e-12	0          	0          	0          
7.87787e-13	-3.3331e-13	3.06236e-20	86.52      	-1.34602e-20	-7.01869e-20	-1.037e-12 	0          	0          	0          
7.87476e-13	-3.27478e-13	3.28967e-20	86.58      	-1.32282e-20	-7.05727e-20	-1.03407e-12	0          	0          	0          
7.87132e-13	-3.13438e-13	2.98216e-20	86.64      	-1.26397e-20	-7.18557e-20	-1.02376e-12	0          	0          	0          
7.86812e-13	-3.03882e-13	3.02297e-20	86.7       	-1.22427e-20	-6.87752e-20	-1.0212e-12	0          	0          	0          
7.86458e-13	-2.96069e-13	3.10502e-20	86.76      	-1.19259e-20	-7.09729e-20	-1.015e-12 	0          	0          	0          
7.8612e-13 	-2.81182e-13	2.77958e-20	86.82      	-1.13082e-20	-7.00549e-20	-1.00585e-12	0          	0          	0          
7.85757e-13	-2.74403e-13	2.98947e-20	86.88      	-1.10348e-20	-6.82529e-20	-1.0044e-12	0          	0          	0          
7.85408e-13	-2.63195e-13	2.84907e-20	86.94      	-1.05672e-20	-7.0822e-20	-9.94693e-13	0          	0          	0          
7.85031e-13	-2.49914e-13	2.6678e-20 	87         	-1.00141e-20	-6.80711e-20	-9.88814e-13	0          	0          	0          
7.8466e-13 	-2.44021e-13	2.89452e-20	87.06      	-9.77777e-21	-6.84642e-20	-9.85676e-13	0          	0          	0          
7.84269e-13	-2.29568e-13	2.58412e-20	87.12      	-9.17232e-21	-6.97224e-20	-9.7462e-13	0          	0          	0          
7.83887e-13	-2.19878e-13	2.62447e-20	87.18      	-8.77272e-21	-6.66029e-20	-9.71907e-13	0          	0          	0          
7.83488e-13	-2.11909e-13	2.70729e-20	87.24      	-8.44901e-21	-6.87953e-20	-9.65084e-13	0          	0          	0          
7.83092e-13	-1.96629e-13	2.37929e-20	87.3       	-7.7993e-21	-6.78691e-20	-9.55546e-13	0          	0          	0          
7.82676e-13	-1.89774e-13	2.58685e-20	87.36      	-7.52516e-21	-6.60201e-20	-9.5366e-13	0          	0          	0          
7.82271e-13	-1.78258e-13	2.44996e-20	87.42      	-7.04269e-21	-6.85752e-20	-9.43491e-13	0          	0          	0          
7.8183e-13 	-1.64752e-13	2.26241e-20	87.48      	-6.48174e-21	-6.5837e-20	-9.37175e-13	0          	0          	0          
7.81415e-13	-1.58611e-13	2.48965e-20	87.54      	-6.22988e-21	-6.6146e-20	-9.33488e-13	0          	0          	0          
7.8098e-13 	-1.4402e-13	2.1833e-20 	87.6       	-5.62011e-21	-6.74397e-20	-9.22133e-13	0          	0          	0          
7.80543e-13	-1.33895e-13	2.21169e-20	87.66      	-5.19657e-21	-6.42941e-20	-9.1877e-13	0          	0          	0          
7.80095e-13	-1.25833e-13	2.3038e-20 	87.72      	-4.86519e-21	-6.63864e-20	-9.11683e-13	0          	0          	0          
7.7963e-13 	-1.10369e-13	1.97305e-20	87.78      	-4.209e-21 	-6.5577e-20	-9.016e-13 	0          	0          	0          
7.79166e-13	-1.02985e-13	2.16969e-20	87.84      	-3.91679e-21	-6.35939e-20	-8.99209e-13	0          	0          	0          
7.78699e-13	-9.16227e-14	2.04981e-20	87.9       	-3.4367e-21	-6.61402e-20	-8.88812e-13	0          	0          	0          
7.78229e-13	-7.76251e-14	1.84517e-20	87.96      	-2.84901e-21	-6.3506e-20	-8.81725e-13	0          	0          	0          
7.77748e-13	-7.12546e-14	2.07423e-20	88.02      	-2.58717e-21	-6.35862e-20	-8.77812e-13	0          	0          	0          
7.77231e-13	-5.6704e-14	1.78111e-20	88.08      	-1.97386e-21	-6.50252e-20	-8.66064e-13	0          	0          	0          
7.76762e-13	-4.58825e-14	1.78373e-20	88.14      	-1.52415e-21	-6.18485e-20	-8.61848e-13	0          	0          	0          
7.76241e-13	-3.79386e-14	1.89466e-20	88.2       	-1.18716e-21	-6.37484e-20	-8.54788e-13	0          	0          	0          
7.75742e-13	-2.21207e-14	1.55906e-20	88.26      	-5.24566e-22	-6.31686e-20	-8.4395e-13	0          	0          	0          
7.75217e-13	-1.434e-14 	1.73825e-20	88.32      	-1.98127e-22	-6.09707e-20	-8.41078e-13	0          	0          	0          
7.74687e-13	-3.1267e-15	1.64488e-20	88.38      	2.71695e-22	-6.35045e-20	-8.30602e-13	0          	0          	0          
7.74167e-13	1.14088e-14	1.41675e-20	88.44      	8.85699e-22	-6.10449e-20	-8.22628e-13	0          	0          	0          
7.73629e-13	1.79372e-14	1.6479e-20 	88.5       	1.15384e-21	-6.08053e-20	-8.18649e-13	0          	0          	0          
7.73072e-13	3.24022e-14	1.37502e-20	88.56      	1.76114e-21	-6.2455e-20	-8.06431e-13	0          	0          	0          
7.7253e-13 	4.39183e-14	1.34326e-20	88.62      	2.25512e-21	-5.92597e-20	-8.01471e-13	0          	0          	0          
7.71968e-13	5.18058e-14	1.4792e-20 	88.68      	2.57623e-21	-6.08956e-20	-7.94443e-13	0          	0          	0          
7.714e-13  	6.77087e-14	1.14052e-20	88.74      	3.25733e-21	-6.06483e-20	-7.82782e-13	0          	0          	0          
7.7083e-13 	7.62463e-14	1.2935e-20 	88.8       	3.61071e-21	-5.818e-20 	-7.79421e-13	0          	0          	0          
7.70245e-13	8.71131e-14	1.23736e-20	88.86      	4.0672e-21 	-6.06697e-20	-7.6896e-13	0          	0          	0          
7.69665e-13	1.02232e-13	9.78875e-21	88.92      	4.71204e-21	-5.84868e-20	-7.59882e-13	0          	0          	0          
7.69065e-13	1.0918e-13 	1.21034e-20	88.98      	4.99797e-21	-5.78135e-20	-7.55881e-13	0          	0          	0          
7.68468e-13	1.23335e-13	9.65267e-21	89.04      	5.59981e-21	-5.9723e-20	-7.43207e-13	0          	0          	0          
7.67861e-13	1.35691e-13	8.8867e-21 	89.1       	6.1245e-21 	-5.65344e-20	-7.37339e-13	0          	0          	0          
7.67241e-13	1.43402e-13	1.05508e-20	89.16      	6.44517e-21	-5.78033e-20	-7.3053e-13	0          	0          	0          
7.66623e-13	1.59452e-13	7.17922e-21	89.22      	7.13259e-21	-5.80001e-20	-7.18067e-13	0          	0          	0          
7.65988e-13	1.68794e-13	8.32333e-21	89.28      	7.52369e-21	-5.52197e-20	-7.14113e-13	0          	0          	0          
7.65351e-13	1.79098e-13	8.26846e-21	89.34      	7.95778e-21	-5.76126e-20	-7.03856e-13	0          	0          	0          
7.64707e-13	1.94965e-13	5.34723e-21	89.4       	8.63604e-21	-5.58356e-20	-6.93581e-13	0          	0          	0          
7.64059e-13	2.02329e-13	7.56215e-21	89.46      	8.9439e-21 	-5.46252e-20	-6.89395e-13	0          	0          	0          
7.63412e-13	2.15921e-13	5.56014e-21	89.52      	9.52442e-21	-5.67842e-20	-6.76737e-13	0          	0          	0          
7.62749e-13	2.29486e-13	4.22739e-21	89.58      	1.00975e-20	-5.37285e-20	-6.69474e-13	0          	0          	0          
7.62077e-13	2.3689e-13 	6.19042e-21	89.64      	1.04064e-20	-5.44773e-20	-6.63091e-13	0          	0          	0          
7.61384e-13	2.52946e-13	2.94289e-21	89.7       	1.10989e-20	-5.5198e-20	-6.49938e-13	0          	0          	0          
7.60704e-13	2.63364e-13	3.55942e-21	89.76      	1.15405e-20	-5.21413e-20	-6.45018e-13	0          	0          	0          
7.60012e-13	2.72927e-13	4.08817e-21	89.82      	1.19473e-20	-5.43008e-20	-6.35383e-13	0          	0          	0          
7.59317e-13	2.89503e-13	8.66955e-22	89.88      	1.26512e-20	-5.30794e-20	-6.23626e-13	0          	0          	0          
7.58616e-13	2.97421e-13	2.86085e-21	89.94      	1.29897e-20	-5.12629e-20	-6.19443e-13	0          	0          	0          
7.57908e-13	3.10305e-13	1.44832e-21	90         	1.35394e-20	-5.36278e-20	-6.06692e-13	0          	0          	0          
7.57174e-13	3.25049e-13	-5.04674e-22	90.06      	1.41737e-20	-5.08483e-20	-5.98085e-13	0          	0          	0          
7.56454e-13	3.32431e-13	1.65795e-21	90.12      	1.44813e-20	-5.093e-20 	-5.92059e-13	0          	0          	0          
7.55722e-13	3.48086e-13	-1.25909e-21	90.18      	1.51525e-20	-5.22023e-20	-5.78344e-13	0          	0          	0          
7.54974e-13	3.59819e-13	-1.34012e-21	90.24      	1.56558e-20	-4.90101e-20	-5.7224e-13	0          	0          	0          
7.54235e-13	3.68887e-13	-2.27069e-22	90.3       	1.60399e-20	-5.07118e-20	-5.63236e-13	0          	0          	0          
7.53471e-13	3.85558e-13	-3.57947e-21	90.36      	1.67608e-20	-5.01902e-20	-5.50405e-13	0          	0          	0          
7.52715e-13	3.94759e-13	-2.05051e-21	90.42      	1.71508e-20	-4.77976e-20	-5.45463e-13	0          	0          	0          
7.51946e-13	4.06438e-13	-2.71242e-21	90.48      	1.76534e-20	-5.01652e-20	-5.33526e-13	0          	0          	0          
7.51179e-13	4.22382e-13	-5.27758e-21	90.54      	1.83394e-20	-4.79052e-20	-5.22992e-13	0          	0          	0          
7.50392e-13	4.29995e-13	-3.05543e-21	90.6       	1.86619e-20	-4.7183e-20	-5.17472e-13	0          	0          	0          
7.49588e-13	4.44909e-13	-5.4558e-21	90.66      	1.93018e-20	-4.89929e-20	-5.03424e-13	0          	0          	0          
7.48792e-13	4.5829e-13 	-6.3553e-21	90.72      	1.98729e-20	-4.58035e-20	-4.9584e-13	0          	0          	0          
7.47979e-13	4.66594e-13	-4.67314e-21	90.78      	2.02367e-20	-4.68805e-20	-4.87698e-13	0          	0          	0          
7.47171e-13	4.83429e-13	-8.00474e-21	90.84      	2.09555e-20	-4.71509e-20	-4.7368e-13	0          	0          	0          
7.46359e-13	4.93937e-13	-7.12583e-21	90.9       	2.14089e-20	-4.42377e-20	-4.67935e-13	0          	0          	0          
7.45542e-13	5.04509e-13	-6.9391e-21	90.96      	2.18654e-20	-4.64356e-20	-4.5683e-13	0          	0          	0          
7.44691e-13	5.21435e-13	-1.00427e-20	91.02      	2.25915e-20	-4.48892e-20	-4.44428e-13	0          	0          	0          
7.43855e-13	5.29693e-13	-8.00334e-21	91.08      	2.29504e-20	-4.32778e-20	-4.39117e-13	0          	0          	0          
7.43008e-13	5.43436e-13	-9.63118e-21	91.14      	2.35387e-20	-4.54946e-20	-4.25267e-13	0          	0          	0          
7.42152e-13	5.5854e-13 	-1.14374e-20	91.2       	2.41961e-20	-4.25965e-20	-4.1575e-13	0          	0          	0          
7.41297e-13	5.66405e-13	-9.34275e-21	91.26      	2.4532e-20 	-4.27865e-20	-4.0861e-13	0          	0          	0          
7.40426e-13	5.82885e-13	-1.23422e-20	91.32      	2.52398e-20	-4.39014e-20	-3.93709e-13	0          	0          	0          
7.39542e-13	5.95e-13   	-1.23727e-20	91.38      	2.57713e-20	-4.06757e-20	-3.86757e-13	0          	0          	0          
7.38652e-13	6.04567e-13	-1.13282e-20	91.44      	2.61761e-20	-4.23667e-20	-3.76694e-13	0          	0          	0          
7.37765e-13	6.21927e-13	-1.46974e-20	91.5       	2.69289e-20	-4.17576e-20	-3.62712e-13	0          	0          	0          
7.36875e-13	6.31476e-13	-1.32024e-20	91.56      	2.73478e-20	-3.93255e-20	-3.56936e-13	0          	0          	0          
7.35973e-13	6.43794e-13	-1.38414e-20	91.62      	2.78806e-20	-4.16417e-20	-3.43845e-13	0          	0          	0          
