T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
26.6143    	-1.36816e-020	1.74255e-012	1.98542e-020	-0.00114861	1.3863e-005
26.6217    	-1.36332e-020	1.7447e-012	1.99165e-020	-0.00114961	1.36048e-005
26.629     	-1.35846e-020	1.74685e-012	1.99788e-020	-0.00115057	1.33476e-005
26.6364    	-1.35359e-020	1.749e-012 	2.00409e-020	-0.00115148	1.30913e-005
26.6438    	-1.3487e-020	1.75114e-012	2.0103e-020	-0.00115234	1.2836e-005
26.6511    	-1.3438e-020	1.75328e-012	2.0165e-020	-0.00115315	1.25817e-005
26.6584    	-1.33888e-020	1.75542e-012	2.02269e-020	-0.00115391	1.23284e-005
26.6658    	-1.33395e-020	1.75755e-012	2.02888e-020	-0.00115463	1.2076e-005
26.6731    	-1.329e-020	1.75968e-012	2.03505e-020	-0.0011553 	1.18245e-005
26.6805    	-1.32403e-020	1.7618e-012	2.04122e-020	-0.00115592	1.15741e-005
26.6878    	-1.31906e-020	1.76392e-012	2.04737e-020	-0.00115649	1.13246e-005
26.6952    	-1.31406e-020	1.76604e-012	2.05352e-020	-0.00115702	1.10761e-005
26.7025    	-1.30905e-020	1.76815e-012	2.05966e-020	-0.00115749	1.08286e-005
26.7099    	-1.30403e-020	1.77026e-012	2.06579e-020	-0.00115793	1.0582e-005
26.7172    	-1.29899e-020	1.77237e-012	2.07191e-020	-0.00115831	1.03364e-005
26.7246    	-1.29394e-020	1.77447e-012	2.07803e-020	-0.00115865	1.00918e-005
26.7319    	-1.28887e-020	1.77657e-012	2.08413e-020	-0.00115894	9.84824e-006
26.7393    	-1.28379e-020	1.77867e-012	2.09023e-020	-0.00115919	9.60561e-006
26.7466    	-1.27869e-020	1.78076e-012	2.09632e-020	-0.00115939	9.36397e-006
26.754     	-1.27358e-020	1.78285e-012	2.10239e-020	-0.00115954	9.12332e-006
26.7614    	-1.26845e-020	1.78493e-012	2.10846e-020	-0.00115965	8.88366e-006
26.7687    	-1.2633e-020	1.78701e-012	2.11452e-020	-0.00115971	8.64499e-006
26.776     	-1.25815e-020	1.78909e-012	2.12057e-020	-0.00115973	8.40731e-006
26.7834    	-1.25298e-020	1.79116e-012	2.12661e-020	-0.0011597 	8.17062e-006
26.7907    	-1.24779e-020	1.79323e-012	2.13265e-020	-0.00115962	7.93493e-006
26.7981    	-1.24259e-020	1.7953e-012	2.13867e-020	-0.0011595 	7.70023e-006
26.8055    	-1.23737e-020	1.79736e-012	2.14468e-020	-0.00115934	7.46653e-006
26.8128    	-1.23214e-020	1.79942e-012	2.15069e-020	-0.00115913	7.23383e-006
26.8201    	-1.22689e-020	1.80147e-012	2.15668e-020	-0.00115887	7.00213e-006
26.8275    	-1.22163e-020	1.80352e-012	2.16267e-020	-0.00115857	6.77143e-006
26.8348    	-1.21636e-020	1.80557e-012	2.16864e-020	-0.00115823	6.54173e-006
26.8422    	-1.21107e-020	1.80761e-012	2.17461e-020	-0.00115784	6.31304e-006
26.8496    	-1.20577e-020	1.80965e-012	2.18057e-020	-0.00115741	6.08534e-006
26.8569    	-1.20045e-020	1.81169e-012	2.18651e-020	-0.00115693	5.85866e-006
26.8642    	-1.19511e-020	1.81372e-012	2.19245e-020	-0.00115641	5.63298e-006
26.8716    	-1.18977e-020	1.81575e-012	2.19838e-020	-0.00115585	5.40831e-006
26.8789    	-1.18441e-020	1.81777e-012	2.2043e-020	-0.00115524	5.18464e-006
26.8863    	-1.17903e-020	1.81979e-012	2.21021e-020	-0.00115459	4.96199e-006
26.8936    	-1.17364e-020	1.82181e-012	2.2161e-020	-0.00115389	4.74035e-006
26.901     	-1.16823e-020	1.82382e-012	2.22199e-020	-0.00115316	4.51971e-006
26.9083    	-1.16281e-020	1.82583e-012	2.22787e-020	-0.00115238	4.30009e-006
26.9157    	-1.15738e-020	1.82783e-012	2.23374e-020	-0.00115156	4.08148e-006
26.923     	-1.15193e-020	1.82983e-012	2.2396e-020	-0.00115069	3.86388e-006
26.9304    	-1.14647e-020	1.83183e-012	2.24545e-020	-0.00114978	3.6473e-006
26.9377    	-1.14099e-020	1.83382e-012	2.25129e-020	-0.00114884	3.43174e-006
26.9451    	-1.1355e-020	1.83581e-012	2.25712e-020	-0.00114784	3.21718e-006
26.9524    	-1.13e-020 	1.83779e-012	2.26294e-020	-0.00114681	3.00365e-006
26.9598    	-1.12448e-020	1.83977e-012	2.26875e-020	-0.00114574	2.79113e-006
26.9672    	-1.11894e-020	1.84174e-012	2.27455e-020	-0.00114462	2.57963e-006
26.9745    	-1.1134e-020	1.84372e-012	2.28033e-020	-0.00114346	2.36914e-006
26.9818    	-1.10783e-020	1.84568e-012	2.28611e-020	-0.00114227	2.15968e-006
26.9892    	-1.10226e-020	1.84765e-012	2.29188e-020	-0.00114103	1.95123e-006
26.9965    	-1.09667e-020	1.84961e-012	2.29764e-020	-0.00113975	1.7438e-006
27.0039    	-1.09106e-020	1.85156e-012	2.30339e-020	-0.00113843	1.53739e-006
27.0113    	-1.08545e-020	1.85351e-012	2.30912e-020	-0.00113707	1.332e-006 
27.0186    	-1.07981e-020	1.85546e-012	2.31485e-020	-0.00113567	1.12764e-006
27.0259    	-1.07417e-020	1.8574e-012	2.32056e-020	-0.00113423	9.24287e-007
27.0333    	-1.06851e-020	1.85934e-012	2.32627e-020	-0.00113274	7.21961e-007
27.0406    	-1.06283e-020	1.86128e-012	2.33196e-020	-0.00113122	5.20656e-007
27.048     	-1.05715e-020	1.86321e-012	2.33765e-020	-0.00112966	3.20372e-007
27.0554    	-1.05145e-020	1.86513e-012	2.34332e-020	-0.00112807	1.2111e-007
27.0627    	-1.04573e-020	1.86706e-012	2.34898e-020	-0.00112643	-7.71306e-008
27.07      	-1.04e-020 	1.86897e-012	2.35463e-020	-0.00112475	-2.74349e-007
27.0774    	-1.03426e-020	1.87089e-012	2.36027e-020	-0.00112303	-4.70545e-007
27.0847    	-1.0285e-020	1.8728e-012	2.3659e-020	-0.00112128	-6.65718e-007
27.0921    	-1.02273e-020	1.8747e-012	2.37152e-020	-0.00111949	-8.5987e-007
27.0994    	-1.01695e-020	1.8766e-012	2.37713e-020	-0.00111766	-1.053e-006
27.1068    	-1.01115e-020	1.8785e-012	2.38273e-020	-0.00111579	-1.24511e-006
27.1141    	-1.00534e-020	1.88039e-012	2.38831e-020	-0.00111388	-1.43619e-006
27.1215    	-9.99511e-021	1.88228e-012	2.39389e-020	-0.00111194	-1.62625e-006
27.1288    	-9.93673e-021	1.88416e-012	2.39945e-020	-0.00110996	-1.81529e-006
27.1362    	-9.8782e-021	1.88604e-012	2.40501e-020	-0.00110794	-2.00331e-006
27.1435    	-9.81954e-021	1.88792e-012	2.41055e-020	-0.00110588	-2.1903e-006
27.1509    	-9.76075e-021	1.88979e-012	2.41608e-020	-0.00110379	-2.37628e-006
27.1582    	-9.70182e-021	1.89165e-012	2.4216e-020	-0.00110166	-2.56123e-006
27.1656    	-9.64276e-021	1.89352e-012	2.4271e-020	-0.0010995 	-2.74516e-006
27.173     	-9.58356e-021	1.89537e-012	2.4326e-020	-0.0010973 	-2.92807e-006
27.1803    	-9.52423e-021	1.89723e-012	2.43809e-020	-0.00109506	-3.10996e-006
27.1876    	-9.46476e-021	1.89908e-012	2.44356e-020	-0.00109279	-3.29082e-006
27.195     	-9.40516e-021	1.90092e-012	2.44902e-020	-0.00109048	-3.47067e-006
27.2023    	-9.34543e-021	1.90276e-012	2.45447e-020	-0.00108813	-3.6495e-006
27.2097    	-9.28557e-021	1.9046e-012	2.45991e-020	-0.00108575	-3.8273e-006
27.2171    	-9.22557e-021	1.90643e-012	2.46534e-020	-0.00108334	-4.00409e-006
27.2244    	-9.16544e-021	1.90825e-012	2.47075e-020	-0.00108089	-4.17986e-006
27.2317    	-9.10518e-021	1.91008e-012	2.47616e-020	-0.00107841	-4.35461e-006
27.2391    	-9.04478e-021	1.91189e-012	2.48155e-020	-0.00107589	-4.52834e-006
27.2464    	-8.98426e-021	1.91371e-012	2.48693e-020	-0.00107334	-4.70106e-006
27.2538    	-8.9236e-021	1.91552e-012	2.4923e-020	-0.00107075	-4.87275e-006
27.2612    	-8.86281e-021	1.91732e-012	2.49766e-020	-0.00106813	-5.04343e-006
27.2685    	-8.80189e-021	1.91912e-012	2.503e-020 	-0.00106548	-5.2131e-006
27.2758    	-8.74085e-021	1.92091e-012	2.50834e-020	-0.00106279	-5.38175e-006
27.2832    	-8.67967e-021	1.92271e-012	2.51366e-020	-0.00106007	-5.54939e-006
27.2905    	-8.61836e-021	1.92449e-012	2.51897e-020	-0.00105731	-5.71601e-006
27.2979    	-8.55692e-021	1.92627e-012	2.52427e-020	-0.00105453	-5.88161e-006
27.3052    	-8.49535e-021	1.92805e-012	2.52955e-020	-0.00105171	-6.04621e-006
27.3126    	-8.43366e-021	1.92982e-012	2.53482e-020	-0.00104886	-6.20979e-006
27.3199    	-8.37183e-021	1.93159e-012	2.54009e-020	-0.00104598	-6.37237e-006
27.3273    	-8.30988e-021	1.93335e-012	2.54533e-020	-0.00104306	-6.53393e-006
27.3346    	-8.2478e-021	1.93511e-012	2.55057e-020	-0.00104011	-6.69448e-006
27.342     	-8.18559e-021	1.93687e-012	2.5558e-020	-0.00103714	-6.85402e-006
27.3493    	-8.12325e-021	1.93862e-012	2.56101e-020	-0.00103413	-7.01256e-006
27.3567    	-8.06079e-021	1.94036e-012	2.56621e-020	-0.00103109	-7.17009e-006
27.364     	-7.9982e-021	1.9421e-012	2.5714e-020	-0.00102802	-7.32661e-006
27.3714    	-7.93548e-021	1.94384e-012	2.57657e-020	-0.00102491	-7.48212e-006
27.3788    	-7.87264e-021	1.94557e-012	2.58173e-020	-0.00102178	-7.63664e-006
27.3861    	-7.80967e-021	1.94729e-012	2.58688e-020	-0.00101862	-7.79014e-006
27.3934    	-7.74657e-021	1.94901e-012	2.59202e-020	-0.00101542	-7.94265e-006
27.4008    	-7.68335e-021	1.95073e-012	2.59715e-020	-0.0010122 	-8.09415e-006
27.4081    	-7.62001e-021	1.95244e-012	2.60226e-020	-0.00100895	-8.24466e-006
27.4155    	-7.55654e-021	1.95415e-012	2.60736e-020	-0.00100567	-8.39416e-006
27.4229    	-7.49294e-021	1.95585e-012	2.61245e-020	-0.00100236	-8.54267e-006
27.4302    	-7.42922e-021	1.95755e-012	2.61752e-020	-0.000999018	-8.69018e-006
27.4375    	-7.36538e-021	1.95924e-012	2.62258e-020	-0.000995649	-8.83669e-006
27.4449    	-7.30142e-021	1.96093e-012	2.62763e-020	-0.000992252	-8.98221e-006
27.4522    	-7.23733e-021	1.96261e-012	2.63267e-020	-0.000988827	-9.12673e-006
27.4596    	-7.17312e-021	1.96429e-012	2.63769e-020	-0.000985373	-9.27026e-006
27.467     	-7.10878e-021	1.96597e-012	2.6427e-020	-0.000981892	-9.4128e-006
27.4743    	-7.04433e-021	1.96764e-012	2.6477e-020	-0.000978383	-9.55435e-006
27.4816    	-6.97975e-021	1.9693e-012	2.65268e-020	-0.000974847	-9.69491e-006
27.489     	-6.91505e-021	1.97096e-012	2.65766e-020	-0.000971283	-9.83448e-006
27.4963    	-6.85023e-021	1.97261e-012	2.66261e-020	-0.000967692	-9.97306e-006
27.5037    	-6.78529e-021	1.97426e-012	2.66756e-020	-0.000964075	-1.01107e-005
27.511     	-6.72022e-021	1.97591e-012	2.67249e-020	-0.000960431	-1.02473e-005
27.5184    	-6.65504e-021	1.97755e-012	2.67741e-020	-0.00095676	-1.03829e-005
27.5257    	-6.58974e-021	1.97918e-012	2.68232e-020	-0.000953063	-1.05176e-005
27.5331    	-6.52432e-021	1.98081e-012	2.68721e-020	-0.000949341	-1.06512e-005
27.5404    	-6.45877e-021	1.98244e-012	2.69209e-020	-0.000945593	-1.07839e-005
27.5478    	-6.39311e-021	1.98406e-012	2.69696e-020	-0.000941819	-1.09156e-005
27.5551    	-6.32733e-021	1.98568e-012	2.70181e-020	-0.00093802	-1.10464e-005
27.5625    	-6.26144e-021	1.98729e-012	2.70665e-020	-0.000934196	-1.11761e-005
27.5698    	-6.19542e-021	1.98889e-012	2.71147e-020	-0.000930347	-1.13049e-005
27.5772    	-6.12929e-021	1.99049e-012	2.71629e-020	-0.000926473	-1.14328e-005
27.5846    	-6.06304e-021	1.99209e-012	2.72108e-020	-0.000922575	-1.15596e-005
27.5919    	-5.99667e-021	1.99368e-012	2.72587e-020	-0.000918653	-1.16855e-005
27.5992    	-5.93018e-021	1.99526e-012	2.73064e-020	-0.000914707	-1.18104e-005
27.6066    	-5.86358e-021	1.99685e-012	2.7354e-020	-0.000910737	-1.19344e-005
27.6139    	-5.79687e-021	1.99842e-012	2.74014e-020	-0.000906744	-1.20573e-005
27.6213    	-5.73003e-021	1.99999e-012	2.74488e-020	-0.000902727	-1.21794e-005
27.6287    	-5.66308e-021	2.00156e-012	2.74959e-020	-0.000898687	-1.23004e-005
27.636     	-5.59602e-021	2.00312e-012	2.7543e-020	-0.000894625	-1.24205e-005
27.6433    	-5.52884e-021	2.00467e-012	2.75899e-020	-0.00089054	-1.25397e-005
27.6507    	-5.46155e-021	2.00622e-012	2.76366e-020	-0.000886432	-1.26579e-005
27.658     	-5.39414e-021	2.00777e-012	2.76832e-020	-0.000882302	-1.27751e-005
27.6654    	-5.32662e-021	2.00931e-012	2.77297e-020	-0.00087815	-1.28914e-005
27.6728    	-5.25899e-021	2.01085e-012	2.77761e-020	-0.000873977	-1.30067e-005
27.6801    	-5.19124e-021	2.01238e-012	2.78223e-020	-0.000869782	-1.31211e-005
27.6874    	-5.12339e-021	2.0139e-012	2.78683e-020	-0.000865565	-1.32346e-005
27.6948    	-5.05541e-021	2.01542e-012	2.79142e-020	-0.000861328	-1.33471e-005
27.7021    	-4.98733e-021	2.01694e-012	2.796e-020 	-0.000857069	-1.34586e-005
27.7095    	-4.91914e-021	2.01845e-012	2.80057e-020	-0.00085279	-1.35692e-005
27.7169    	-4.85083e-021	2.01995e-012	2.80512e-020	-0.000848491	-1.36789e-005
27.7242    	-4.78241e-021	2.02145e-012	2.80965e-020	-0.000844171	-1.37876e-005
27.7315    	-4.71388e-021	2.02295e-012	2.81417e-020	-0.000839832	-1.38954e-005
27.7389    	-4.64525e-021	2.02444e-012	2.81868e-020	-0.000835472	-1.40023e-005
27.7462    	-4.5765e-021	2.02592e-012	2.82317e-020	-0.000831093	-1.41082e-005
27.7536    	-4.50764e-021	2.0274e-012	2.82765e-020	-0.000826695	-1.42132e-005
27.7609    	-4.43867e-021	2.02887e-012	2.83211e-020	-0.000822278	-1.43173e-005
27.7683    	-4.3696e-021	2.03034e-012	2.83656e-020	-0.000817841	-1.44205e-005
27.7756    	-4.30041e-021	2.03181e-012	2.841e-020 	-0.000813387	-1.45227e-005
27.783     	-4.23112e-021	2.03327e-012	2.84542e-020	-0.000808913	-1.4624e-005
27.7904    	-4.16172e-021	2.03472e-012	2.84983e-020	-0.000804422	-1.47244e-005
27.7977    	-4.09221e-021	2.03617e-012	2.85422e-020	-0.000799912	-1.48238e-005
27.805     	-4.0226e-021	2.03761e-012	2.8586e-020	-0.000795385	-1.49224e-005
27.8124    	-3.95287e-021	2.03905e-012	2.86296e-020	-0.00079084	-1.502e-005
27.8197    	-3.88305e-021	2.04048e-012	2.86731e-020	-0.000786278	-1.51167e-005
27.8271    	-3.81311e-021	2.04191e-012	2.87164e-020	-0.000781698	-1.52125e-005
27.8345    	-3.74307e-021	2.04333e-012	2.87596e-020	-0.000777102	-1.53074e-005
27.8418    	-3.67293e-021	2.04474e-012	2.88026e-020	-0.000772489	-1.54014e-005
27.8491    	-3.60268e-021	2.04616e-012	2.88455e-020	-0.00076786	-1.54945e-005
27.8565    	-3.53232e-021	2.04756e-012	2.88882e-020	-0.000763214	-1.55867e-005
27.8638    	-3.46186e-021	2.04896e-012	2.89308e-020	-0.000758553	-1.5678e-005
27.8712    	-3.3913e-021	2.05036e-012	2.89733e-020	-0.000753876	-1.57684e-005
27.8786    	-3.32063e-021	2.05175e-012	2.90156e-020	-0.000749183	-1.58579e-005
27.8859    	-3.24986e-021	2.05313e-012	2.90577e-020	-0.000744474	-1.59465e-005
27.8932    	-3.17899e-021	2.05451e-012	2.90997e-020	-0.000739751	-1.60342e-005
27.9006    	-3.10801e-021	2.05589e-012	2.91416e-020	-0.000735013	-1.6121e-005
27.9079    	-3.03694e-021	2.05725e-012	2.91833e-020	-0.00073026	-1.62069e-005
27.9153    	-2.96576e-021	2.05862e-012	2.92248e-020	-0.000725492	-1.6292e-005
27.9227    	-2.89448e-021	2.05997e-012	2.92662e-020	-0.000720711	-1.63761e-005
27.93      	-2.8231e-021	2.06133e-012	2.93074e-020	-0.000715915	-1.64594e-005
27.9373    	-2.75162e-021	2.06267e-012	2.93485e-020	-0.000711105	-1.65418e-005
27.9447    	-2.68003e-021	2.06402e-012	2.93895e-020	-0.000706282	-1.66234e-005
27.952     	-2.60835e-021	2.06535e-012	2.94302e-020	-0.000701446	-1.6704e-005
27.9594    	-2.53657e-021	2.06668e-012	2.94709e-020	-0.000696596	-1.67838e-005
27.9667    	-2.46469e-021	2.06801e-012	2.95114e-020	-0.000691733	-1.68627e-005
27.9741    	-2.39271e-021	2.06933e-012	2.95517e-020	-0.000686858	-1.69408e-005
27.9814    	-2.32064e-021	2.07064e-012	2.95919e-020	-0.00068197	-1.7018e-005
27.9888    	-2.24846e-021	2.07195e-012	2.96319e-020	-0.00067707	-1.70943e-005
27.9962    	-2.17619e-021	2.07326e-012	2.96717e-020	-0.000672157	-1.71698e-005
28.0035    	-2.10382e-021	2.07456e-012	2.97114e-020	-0.000667233	-1.72444e-005
28.0108    	-2.03135e-021	2.07585e-012	2.9751e-020	-0.000662298	-1.73181e-005
28.0182    	-1.95879e-021	2.07714e-012	2.97904e-020	-0.00065735	-1.7391e-005
28.0255    	-1.88613e-021	2.07842e-012	2.98296e-020	-0.000652392	-1.74631e-005
28.0329    	-1.81337e-021	2.07969e-012	2.98687e-020	-0.000647423	-1.75343e-005
28.0403    	-1.74052e-021	2.08097e-012	2.99076e-020	-0.000642443	-1.76046e-005
28.0476    	-1.66758e-021	2.08223e-012	2.99464e-020	-0.000637452	-1.76741e-005
28.0549    	-1.59454e-021	2.08349e-012	2.9985e-020	-0.000632451	-1.77428e-005
28.0623    	-1.5214e-021	2.08475e-012	3.00235e-020	-0.00062744	-1.78107e-005
28.0696    	-1.44817e-021	2.08599e-012	3.00618e-020	-0.000622418	-1.78777e-005
28.077     	-1.37485e-021	2.08724e-012	3.00999e-020	-0.000617388	-1.79438e-005
28.0844    	-1.30144e-021	2.08848e-012	3.01379e-020	-0.000612347	-1.80092e-005
28.0917    	-1.22793e-021	2.08971e-012	3.01757e-020	-0.000607298	-1.80737e-005
28.099     	-1.15433e-021	2.09093e-012	3.02134e-020	-0.000602239	-1.81374e-005
28.1064    	-1.08064e-021	2.09216e-012	3.02509e-020	-0.000597171	-1.82002e-005
28.1137    	-1.00686e-021	2.09337e-012	3.02882e-020	-0.000592095	-1.82623e-005
28.1211    	-9.32984e-022	2.09458e-012	3.03254e-020	-0.000587011	-1.83235e-005
28.1285    	-8.5902e-022	2.09579e-012	3.03625e-020	-0.000581918	-1.83839e-005
28.1358    	-7.84965e-022	2.09699e-012	3.03993e-020	-0.000576817	-1.84435e-005
28.1431    	-7.1082e-022	2.09818e-012	3.0436e-020	-0.000571708	-1.85023e-005
28.1505    	-6.36586e-022	2.09937e-012	3.04726e-020	-0.000566592	-1.85603e-005
28.1578    	-5.62263e-022	2.10055e-012	3.05089e-020	-0.000561468	-1.86174e-005
28.1652    	-4.87851e-022	2.10173e-012	3.05452e-020	-0.000556337	-1.86738e-005
28.1725    	-4.1335e-022	2.1029e-012	3.05812e-020	-0.0005512 	-1.87294e-005
28.1799    	-3.38762e-022	2.10406e-012	3.06171e-020	-0.000546055	-1.87841e-005
28.1872    	-2.64086e-022	2.10522e-012	3.06528e-020	-0.000540904	-1.88381e-005
28.1946    	-1.89323e-022	2.10637e-012	3.06884e-020	-0.000535747	-1.88913e-005
28.202     	-1.14473e-022	2.10752e-012	3.07238e-020	-0.000530583	-1.89437e-005
28.2093    	-3.95373e-023	2.10867e-012	3.07591e-020	-0.000525413	-1.89953e-005
28.2166    	3.54848e-023	2.1098e-012	3.07941e-020	-0.000520238	-1.90461e-005
28.224     	1.10592e-022	2.11093e-012	3.0829e-020	-0.000515057	-1.90962e-005
28.2313    	1.85785e-022	2.11206e-012	3.08638e-020	-0.000509871	-1.91455e-005
28.2387    	2.61063e-022	2.11318e-012	3.08984e-020	-0.00050468	-1.91939e-005
28.2461    	3.36425e-022	2.11429e-012	3.09328e-020	-0.000499484	-1.92417e-005
28.2534    	4.11871e-022	2.1154e-012	3.0967e-020	-0.000494283	-1.92886e-005
28.2607    	4.874e-022 	2.11651e-012	3.10011e-020	-0.000489078	-1.93348e-005
28.2681    	5.63012e-022	2.1176e-012	3.10351e-020	-0.000483869	-1.93802e-005
28.2754    	6.38708e-022	2.11869e-012	3.10688e-020	-0.000478655	-1.94248e-005
28.2828    	7.14485e-022	2.11978e-012	3.11024e-020	-0.000473437	-1.94687e-005
28.2902    	7.90345e-022	2.12086e-012	3.11358e-020	-0.000468216	-1.95118e-005
28.2975    	8.66286e-022	2.12193e-012	3.11691e-020	-0.000462991	-1.95542e-005
28.3048    	9.42308e-022	2.123e-012 	3.12021e-020	-0.000457764	-1.95958e-005
28.3122    	1.01841e-021	2.12407e-012	3.12351e-020	-0.000452532	-1.96367e-005
28.3195    	1.09459e-021	2.12512e-012	3.12678e-020	-0.000447298	-1.96768e-005
28.3269    	1.17086e-021	2.12617e-012	3.13004e-020	-0.000442062	-1.97162e-005
28.3343    	1.2472e-021	2.12722e-012	3.13328e-020	-0.000436823	-1.97549e-005
28.3416    	1.32362e-021	2.12826e-012	3.13651e-020	-0.000431581	-1.97928e-005
28.3489    	1.40012e-021	2.12929e-012	3.13971e-020	-0.000426338	-1.98299e-005
28.3563    	1.4767e-021	2.13032e-012	3.1429e-020	-0.000421092	-1.98664e-005
28.3636    	1.55336e-021	2.13134e-012	3.14608e-020	-0.000415845	-1.99021e-005
28.371     	1.63009e-021	2.13236e-012	3.14923e-020	-0.000410597	-1.99371e-005
28.3783    	1.7069e-021	2.13337e-012	3.15237e-020	-0.000405347	-1.99713e-005
28.3857    	1.78379e-021	2.13438e-012	3.15549e-020	-0.000400096	-2.00049e-005
28.393     	1.86075e-021	2.13537e-012	3.1586e-020	-0.000394844	-2.00377e-005
28.4004    	1.93779e-021	2.13637e-012	3.16169e-020	-0.000389591	-2.00698e-005
28.4078    	2.0149e-021	2.13736e-012	3.16476e-020	-0.000384338	-2.01011e-005
28.4151    	2.09209e-021	2.13834e-012	3.16781e-020	-0.000379084	-2.01318e-005
28.4224    	2.16936e-021	2.13931e-012	3.17085e-020	-0.00037383	-2.01618e-005
28.4298    	2.24669e-021	2.14028e-012	3.17387e-020	-0.000368577	-2.01911e-005
28.4371    	2.32411e-021	2.14125e-012	3.17687e-020	-0.000363323	-2.02196e-005
28.4445    	2.40159e-021	2.1422e-012	3.17985e-020	-0.00035807	-2.02475e-005
28.4519    	2.47915e-021	2.14316e-012	3.18282e-020	-0.000352818	-2.02746e-005
28.4592    	2.55678e-021	2.1441e-012	3.18577e-020	-0.000347566	-2.03011e-005
28.4665    	2.63448e-021	2.14504e-012	3.1887e-020	-0.000342315	-2.03269e-005
28.4739    	2.71225e-021	2.14598e-012	3.19162e-020	-0.000337066	-2.0352e-005
28.4812    	2.7901e-021	2.14691e-012	3.19452e-020	-0.000331818	-2.03764e-005
28.4886    	2.86801e-021	2.14783e-012	3.1974e-020	-0.000326571	-2.04001e-005
28.496     	2.946e-021 	2.14875e-012	3.20026e-020	-0.000321326	-2.04232e-005
28.5033    	3.02405e-021	2.14966e-012	3.2031e-020	-0.000316083	-2.04455e-005
28.5106    	3.10218e-021	2.15056e-012	3.20593e-020	-0.000310842	-2.04672e-005
28.518     	3.18037e-021	2.15146e-012	3.20874e-020	-0.000305604	-2.04883e-005
28.5253    	3.25863e-021	2.15236e-012	3.21153e-020	-0.000300368	-2.05086e-005
28.5327    	3.33696e-021	2.15324e-012	3.21431e-020	-0.000295134	-2.05283e-005
28.5401    	3.41536e-021	2.15413e-012	3.21707e-020	-0.000289904	-2.05473e-005
28.5474    	3.49382e-021	2.155e-012 	3.21981e-020	-0.000284676	-2.05657e-005
28.5547    	3.57236e-021	2.15587e-012	3.22253e-020	-0.000279452	-2.05834e-005
28.5621    	3.65095e-021	2.15673e-012	3.22523e-020	-0.000274231	-2.06005e-005
28.5694    	3.72962e-021	2.15759e-012	3.22792e-020	-0.000269013	-2.06169e-005
28.5768    	3.80835e-021	2.15844e-012	3.23059e-020	-0.000263799	-2.06327e-005
28.5841    	3.88714e-021	2.15929e-012	3.23324e-020	-0.000258589	-2.06478e-005
28.5915    	3.966e-021 	2.16013e-012	3.23587e-020	-0.000253384	-2.06623e-005
28.5988    	4.04493e-021	2.16096e-012	3.23849e-020	-0.000248182	-2.06761e-005
28.6062    	4.12391e-021	2.16179e-012	3.24108e-020	-0.000242985	-2.06893e-005
28.6136    	4.20296e-021	2.16261e-012	3.24366e-020	-0.000237792	-2.07019e-005
28.6209    	4.28208e-021	2.16343e-012	3.24622e-020	-0.000232605	-2.07138e-005
28.6282    	4.36125e-021	2.16424e-012	3.24877e-020	-0.000227422	-2.07251e-005
28.6356    	4.44049e-021	2.16504e-012	3.25129e-020	-0.000222244	-2.07358e-005
28.6429    	4.51979e-021	2.16584e-012	3.2538e-020	-0.000217072	-2.07459e-005
28.6503    	4.59915e-021	2.16663e-012	3.25629e-020	-0.000211905	-2.07554e-005
28.6577    	4.67858e-021	2.16742e-012	3.25876e-020	-0.000206743	-2.07642e-005
28.665     	4.75806e-021	2.1682e-012	3.26121e-020	-0.000201588	-2.07724e-005
28.6723    	4.8376e-021	2.16897e-012	3.26365e-020	-0.000196439	-2.078e-005
28.6797    	4.9172e-021	2.16974e-012	3.26606e-020	-0.000191295	-2.0787e-005
28.687     	4.99686e-021	2.1705e-012	3.26846e-020	-0.000186158	-2.07934e-005
28.6944    	5.07658e-021	2.17126e-012	3.27084e-020	-0.000181028	-2.07992e-005
28.7018    	5.15636e-021	2.17201e-012	3.27321e-020	-0.000175904	-2.08045e-005
28.7091    	5.23619e-021	2.17275e-012	3.27555e-020	-0.000170787	-2.08091e-005
28.7164    	5.31608e-021	2.17349e-012	3.27788e-020	-0.000165676	-2.08131e-005
28.7238    	5.39603e-021	2.17422e-012	3.28018e-020	-0.000160573	-2.08165e-005
28.7311    	5.47603e-021	2.17494e-012	3.28247e-020	-0.000155478	-2.08194e-005
28.7385    	5.55609e-021	2.17566e-012	3.28474e-020	-0.000150389	-2.08216e-005
28.7459    	5.63621e-021	2.17638e-012	3.287e-020 	-0.000145309	-2.08233e-005
28.7532    	5.71638e-021	2.17709e-012	3.28923e-020	-0.000140236	-2.08244e-005
28.7605    	5.79661e-021	2.17779e-012	3.29145e-020	-0.000135171	-2.08249e-005
28.7679    	5.87688e-021	2.17848e-012	3.29364e-020	-0.000130114	-2.08249e-005
28.7752    	5.95722e-021	2.17917e-012	3.29582e-020	-0.000125066	-2.08243e-005
28.7826    	6.0376e-021	2.17985e-012	3.29798e-020	-0.000120026	-2.08231e-005
28.7899    	6.11804e-021	2.18053e-012	3.30013e-020	-0.000114994	-2.08213e-005
28.7973    	6.19853e-021	2.1812e-012	3.30225e-020	-0.000109971	-2.0819e-005
28.8046    	6.27908e-021	2.18187e-012	3.30435e-020	-0.000104957	-2.08162e-005
28.812     	6.35967e-021	2.18252e-012	3.30644e-020	-9.99522e-005	-2.08128e-005
