T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
1.6464     	7.22246e-011	5.62814e-010	0          	0          	0          	0.124139   	0.030756   	-0.0123604 	0          	
1.6562     	7.36771e-011	5.69897e-010	0          	0          	0          	0.125636   	0.0291216  	-0.010407  	0          	
1.666      	7.51471e-011	5.76993e-010	0          	0          	0          	0.127134   	0.0275035  	-0.00846743	0          	
1.6758     	7.66347e-011	5.84102e-010	0          	0          	0          	0.128633   	0.0259017  	-0.00654167	0          	
1.6856     	7.81398e-011	5.91221e-010	0          	0          	0          	0.130132   	0.0243162  	-0.00462974	0          	
1.6954     	7.96624e-011	5.9835e-010	0          	0          	0          	0.131631   	0.0227469  	-0.00273165	0          	
1.7052     	8.12025e-011	6.05488e-010	0          	0          	0          	0.13313    	0.0211939  	-0.000847406	0          	
1.715      	8.27602e-011	6.12633e-010	0          	0          	0          	0.134628   	0.019657   	0.00102298 	0          	
1.7248     	8.43354e-011	6.19784e-010	0          	0          	0          	0.136126   	0.0181364  	0.00287951 	0          	
1.7346     	8.59282e-011	6.26941e-010	0          	0          	0          	0.137622   	0.0166319  	0.00472217 	0          	
1.7444     	8.75384e-011	6.34102e-010	0          	0          	0          	0.139117   	0.0151434  	0.00655095 	0          	
1.7542     	8.91662e-011	6.41266e-010	0          	0          	0          	0.140611   	0.0136711  	0.00836585 	0          	
1.764      	9.08114e-011	6.48432e-010	0          	0          	0          	0.142103   	0.0122148  	0.0101669  	0          	
1.7738     	9.24741e-011	6.55598e-010	0          	0          	0          	0.143592   	0.0107744  	0.011954   	0          	
1.7836     	9.41542e-011	6.62763e-010	0          	0          	0          	0.145079   	0.00935008 	0.0137272  	0          	
1.7934     	9.58517e-011	6.69927e-010	0          	0          	0          	0.146563   	0.00794163 	0.0154865  	0          	
1.8032     	9.75666e-011	6.77088e-010	0          	0          	0          	0.148045   	0.00654907 	0.0172319  	0          	
1.813      	9.92988e-011	6.84246e-010	0          	0          	0          	0.149523   	0.00517234 	0.0189634  	0          	
1.8228     	1.01048e-010	6.91398e-010	0          	0          	0          	0.150997   	0.00381141 	0.0206809  	0          	
1.8326     	1.02815e-010	6.98544e-010	0          	0          	0          	0.152468   	0.00246622 	0.0223846  	0          	
1.8424     	1.04599e-010	7.05682e-010	0          	0          	0          	0.153934   	0.00113675 	0.0240743  	0          	
1.8522     	1.064e-010 	7.12811e-010	0          	0          	0          	0.155397   	-0.000177066	0.0257501  	0          	
1.862      	1.08218e-010	7.1993e-010	0          	0          	0          	0.156854   	-0.00147527	0.027412   	0          	
1.8718     	1.10054e-010	7.27038e-010	0          	0          	0          	0.158306   	-0.0027579 	0.02906    	0          	
1.8816     	1.11906e-010	7.34134e-010	0          	0          	0          	0.159754   	-0.00402503	0.030694   	0          	
1.8914     	1.13775e-010	7.41216e-010	0          	0          	0          	0.161195   	-0.00527668	0.0323141  	0          	
1.9012     	1.15661e-010	7.48284e-010	0          	0          	0          	0.162631   	-0.00651292	0.0339203  	0          	
1.911      	1.17564e-010	7.55335e-010	0          	0          	0          	0.164061   	-0.0077338 	0.0355126  	0          	
1.9208     	1.19484e-010	7.6237e-010	0          	0          	0          	0.165485   	-0.00893937	0.0370909  	0          	
1.9306     	1.2142e-010	7.69386e-010	0          	0          	0          	0.166902   	-0.0101297 	0.0386553  	0          	
1.9404     	1.23373e-010	7.76382e-010	0          	0          	0          	0.168312   	-0.0113048 	0.0402058  	0          	
1.9502     	1.25342e-010	7.83358e-010	0          	0          	0          	0.169714   	-0.0124648 	0.0417423  	0          	
1.96       	1.27328e-010	7.90311e-010	0          	0          	0          	0.171109   	-0.0136097 	0.0432649  	0          	
1.9698     	1.2933e-010	7.97241e-010	0          	0          	0          	0.172497   	-0.0147395 	0.0447736  	0          	
1.9796     	1.31348e-010	8.04147e-010	0          	0          	0          	0.173876   	-0.0158544 	0.0462683  	0          	
1.9894     	1.33383e-010	8.11028e-010	0          	0          	0          	0.175247   	-0.0169544 	0.0477491  	0          	
