T          	Er(t)      	Ephi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    
35.743     	-1.88547e-020	6.32951e-013	-3.51886e-020	0.00253181 	4.68902e-005
35.7504    	-1.92213e-020	6.42447e-013	-3.49777e-020	0.00252458 	4.68261e-005
35.7578    	-1.95856e-020	6.52002e-013	-3.47628e-020	0.00251667 	4.67621e-005
35.7651    	-1.99477e-020	6.61614e-013	-3.4544e-020	0.00250809 	4.66982e-005
35.7724    	-2.03076e-020	6.71282e-013	-3.43213e-020	0.00249883 	4.66344e-005
35.7798    	-2.06651e-020	6.81004e-013	-3.40947e-020	0.00248891 	4.65707e-005
35.7871    	-2.10202e-020	6.90781e-013	-3.38642e-020	0.00247833 	4.65071e-005
35.7945    	-2.1373e-020	7.0061e-013	-3.36299e-020	0.00246708 	4.64436e-005
35.8019    	-2.17233e-020	7.1049e-013	-3.33918e-020	0.00245518 	4.63801e-005
35.8092    	-2.20711e-020	7.20421e-013	-3.31498e-020	0.00244262 	4.63168e-005
35.8165    	-2.24164e-020	7.30401e-013	-3.29042e-020	0.00242942 	4.62535e-005
35.8239    	-2.27592e-020	7.4043e-013	-3.26547e-020	0.00241556 	4.61903e-005
35.8312    	-2.30994e-020	7.50505e-013	-3.24016e-020	0.00240107 	4.61272e-005
35.8386    	-2.34369e-020	7.60627e-013	-3.21448e-020	0.00238594 	4.60642e-005
35.846     	-2.37717e-020	7.70793e-013	-3.18843e-020	0.00237018 	4.60012e-005
35.8533    	-2.41038e-020	7.81002e-013	-3.16202e-020	0.00235379 	4.59384e-005
35.8606    	-2.44332e-020	7.91254e-013	-3.13525e-020	0.00233677 	4.58756e-005
35.868     	-2.47598e-020	8.01548e-013	-3.10813e-020	0.00231914 	4.5813e-005
35.8753    	-2.50836e-020	8.11881e-013	-3.08064e-020	0.0023009  	4.57504e-005
35.8827    	-2.54045e-020	8.22254e-013	-3.05281e-020	0.00228205 	4.56879e-005
35.8901    	-2.57225e-020	8.32664e-013	-3.02463e-020	0.0022626  	4.56254e-005
35.8974    	-2.60375e-020	8.4311e-013	-2.9961e-020	0.00224256 	4.55631e-005
35.9047    	-2.63496e-020	8.53593e-013	-2.96723e-020	0.00222193 	4.55009e-005
35.9121    	-2.66587e-020	8.64109e-013	-2.93802e-020	0.00220071 	4.54387e-005
35.9194    	-2.69648e-020	8.74658e-013	-2.90848e-020	0.00217892 	4.53766e-005
35.9268    	-2.72677e-020	8.85239e-013	-2.8786e-020	0.00215655 	4.53146e-005
35.9341    	-2.75676e-020	8.95851e-013	-2.84839e-020	0.00213362 	4.52527e-005
35.9415    	-2.78643e-020	9.06492e-013	-2.81785e-020	0.00211014 	4.51909e-005
35.9489    	-2.81578e-020	9.17162e-013	-2.78699e-020	0.0020861  	4.51292e-005
35.9562    	-2.84481e-020	9.27858e-013	-2.75581e-020	0.00206152 	4.50675e-005
35.9635    	-2.87352e-020	9.38581e-013	-2.72431e-020	0.0020364  	4.50059e-005
35.9709    	-2.9019e-020	9.49328e-013	-2.6925e-020	0.00201076 	4.49444e-005
35.9782    	-2.92994e-020	9.60098e-013	-2.66038e-020	0.00198459 	4.4883e-005
35.9856    	-2.95766e-020	9.7089e-013	-2.62796e-020	0.00195791 	4.48217e-005
35.993     	-2.98503e-020	9.81704e-013	-2.59523e-020	0.00193072 	4.47605e-005
36.0003    	-3.01206e-020	9.92537e-013	-2.5622e-020	0.00190303 	4.46993e-005
36.0076    	-3.03875e-020	1.00339e-012	-2.52887e-020	0.00187486 	4.46383e-005
36.015     	-3.0651e-020	1.01426e-012	-2.49525e-020	0.0018462  	4.45773e-005
36.0223    	-3.09109e-020	1.02514e-012	-2.46134e-020	0.00181706 	4.45164e-005
36.0297    	-3.11673e-020	1.03604e-012	-2.42715e-020	0.00178746 	4.44556e-005
36.0371    	-3.14201e-020	1.04695e-012	-2.39268e-020	0.0017574  	4.43948e-005
36.0444    	-3.16693e-020	1.05788e-012	-2.35793e-020	0.00172689 	4.43342e-005
36.0517    	-3.1915e-020	1.06882e-012	-2.3229e-020	0.00169594 	4.42736e-005
36.0591    	-3.21569e-020	1.07976e-012	-2.2876e-020	0.00166456 	4.42131e-005
36.0664    	-3.23952e-020	1.09072e-012	-2.25204e-020	0.00163275 	4.41527e-005
36.0738    	-3.26298e-020	1.10168e-012	-2.21621e-020	0.00160053 	4.40924e-005
36.0812    	-3.28607e-020	1.11265e-012	-2.18013e-020	0.0015679  	4.40322e-005
36.0885    	-3.30878e-020	1.12362e-012	-2.14379e-020	0.00153488 	4.3972e-005
36.0958    	-3.33111e-020	1.1346e-012	-2.1072e-020	0.00150147 	4.39119e-005
36.1032    	-3.35306e-020	1.14558e-012	-2.07036e-020	0.00146769 	4.3852e-005
36.1105    	-3.37462e-020	1.15656e-012	-2.03328e-020	0.00143353 	4.3792e-005
36.1179    	-3.3958e-020	1.16754e-012	-1.99597e-020	0.00139902 	4.37322e-005
36.1253    	-3.41659e-020	1.17852e-012	-1.95841e-020	0.00136416 	4.36725e-005
36.1326    	-3.43699e-020	1.1895e-012	-1.92063e-020	0.00132896 	4.36128e-005
36.1399    	-3.457e-020	1.20047e-012	-1.88262e-020	0.00129343 	4.35532e-005
36.1473    	-3.47661e-020	1.21144e-012	-1.84438e-020	0.00125758 	4.34937e-005
36.1546    	-3.49582e-020	1.2224e-012	-1.80593e-020	0.00122142 	4.34343e-005
36.162     	-3.51464e-020	1.23335e-012	-1.76726e-020	0.00118496 	4.3375e-005
36.1694    	-3.53305e-020	1.2443e-012	-1.72839e-020	0.00114821 	4.33157e-005
36.1767    	-3.55105e-020	1.25523e-012	-1.68931e-020	0.00111119 	4.32565e-005
36.184     	-3.56865e-020	1.26616e-012	-1.65002e-020	0.00107389 	4.31974e-005
36.1914    	-3.58583e-020	1.27707e-012	-1.61054e-020	0.00103634 	4.31384e-005
36.1987    	-3.60261e-020	1.28797e-012	-1.57087e-020	0.000998534	4.30795e-005
36.2061    	-3.61897e-020	1.29885e-012	-1.531e-020	0.000960494	4.30206e-005
36.2135    	-3.63492e-020	1.30972e-012	-1.49096e-020	0.000922227	4.29618e-005
36.2208    	-3.65045e-020	1.32056e-012	-1.45073e-020	0.000883742	4.29032e-005
36.2281    	-3.66556e-020	1.3314e-012	-1.41033e-020	0.000845052	4.28445e-005
36.2355    	-3.68026e-020	1.34221e-012	-1.36976e-020	0.000806166	4.2786e-005
36.2428    	-3.69452e-020	1.353e-012 	-1.32902e-020	0.000767095	4.27276e-005
36.2502    	-3.70837e-020	1.36376e-012	-1.28812e-020	0.000727851	4.26692e-005
36.2576    	-3.72179e-020	1.37451e-012	-1.24706e-020	0.000688442	4.26109e-005
36.2649    	-3.73478e-020	1.38523e-012	-1.20584e-020	0.000648882	4.25527e-005
36.2722    	-3.74734e-020	1.39592e-012	-1.16448e-020	0.000609179	4.24945e-005
36.2796    	-3.75947e-020	1.40658e-012	-1.12298e-020	0.000569346	4.24365e-005
36.2869    	-3.77116e-020	1.41722e-012	-1.08133e-020	0.000529392	4.23785e-005
36.2943    	-3.78243e-020	1.42783e-012	-1.03955e-020	0.00048933 	4.23206e-005
36.3017    	-3.79326e-020	1.43841e-012	-9.97641e-021	0.000449169	4.22628e-005
36.309     	-3.80365e-020	1.44895e-012	-9.55605e-021	0.000408921	4.22051e-005
36.3163    	-3.8136e-020	1.45946e-012	-9.13447e-021	0.000368597	4.21474e-005
36.3237    	-3.82312e-020	1.46994e-012	-8.71173e-021	0.000328208	4.20898e-005
36.331     	-3.83219e-020	1.48038e-012	-8.28787e-021	0.000287764	4.20323e-005
36.3384    	-3.84083e-020	1.49079e-012	-7.86294e-021	0.000247277	4.19749e-005
36.3457    	-3.84902e-020	1.50115e-012	-7.43698e-021	0.000206757	4.19175e-005
36.3531    	-3.85676e-020	1.51148e-012	-7.01005e-021	0.000166216	4.18603e-005
36.3605    	-3.86407e-020	1.52177e-012	-6.58218e-021	0.000125665	4.18031e-005
36.3678    	-3.87092e-020	1.53202e-012	-6.15342e-021	8.51141e-005	4.1746e-005
36.3751    	-3.87733e-020	1.54222e-012	-5.72383e-021	4.45748e-005	4.16889e-005
36.3825    	-3.88329e-020	1.55238e-012	-5.29345e-021	4.05811e-006	4.1632e-005
36.3898    	-3.88881e-020	1.5625e-012	-4.86232e-021	-3.64252e-005	4.15751e-005
36.3972    	-3.89387e-020	1.57257e-012	-4.4305e-021	-7.68642e-005	4.15183e-005
36.4046    	-3.89849e-020	1.58259e-012	-3.99803e-021	-0.000117248	4.14616e-005
36.4119    	-3.90265e-020	1.59256e-012	-3.56496e-021	-0.000157566	4.14049e-005
36.4192    	-3.90637e-020	1.60249e-012	-3.13134e-021	-0.000197806	4.13484e-005
36.4266    	-3.90963e-020	1.61236e-012	-2.69721e-021	-0.000237959	4.12919e-005
36.4339    	-3.91244e-020	1.62218e-012	-2.26263e-021	-0.000278014	4.12355e-005
36.4413    	-3.91479e-020	1.63195e-012	-1.82764e-021	-0.000317959	4.11791e-005
36.4487    	-3.9167e-020	1.64167e-012	-1.39229e-021	-0.000357784	4.11229e-005
36.456     	-3.91815e-020	1.65133e-012	-9.56629e-022	-0.000397478	4.10667e-005
36.4633    	-3.91914e-020	1.66093e-012	-5.20702e-022	-0.000437032	4.10106e-005
36.4707    	-3.91969e-020	1.67048e-012	-8.45601e-023	-0.000476433	4.09546e-005
36.478     	-3.91978e-020	1.67997e-012	3.51749e-022	-0.000515672	4.08986e-005
36.4854    	-3.91941e-020	1.6894e-012	7.88178e-022	-0.000554738	4.08427e-005
36.4928    	-3.91859e-020	1.69877e-012	1.22468e-021	-0.000593621	4.0787e-005
36.5001    	-3.91731e-020	1.70808e-012	1.6612e-021	-0.00063231	4.07312e-005
36.5074    	-3.91558e-020	1.71732e-012	2.09769e-021	-0.000670795	4.06756e-005
36.5148    	-3.9134e-020	1.7265e-012	2.53411e-021	-0.000709067	4.062e-005 
36.5221    	-3.91076e-020	1.73562e-012	2.97041e-021	-0.000747113	4.05645e-005
36.5295    	-3.90766e-020	1.74467e-012	3.40654e-021	-0.000784926	4.05091e-005
36.5369    	-3.90411e-020	1.75366e-012	3.84244e-021	-0.000822494	4.04538e-005
36.5442    	-3.90011e-020	1.76257e-012	4.27808e-021	-0.000859808	4.03985e-005
36.5515    	-3.89566e-020	1.77142e-012	4.7134e-021	-0.000896857	4.03433e-005
36.5589    	-3.89075e-020	1.7802e-012	5.14836e-021	-0.000933632	4.02882e-005
36.5662    	-3.88538e-020	1.78891e-012	5.5829e-021	-0.000970124	4.02331e-005
36.5736    	-3.87957e-020	1.79755e-012	6.01698e-021	-0.00100632	4.01782e-005
36.581     	-3.8733e-020	1.80611e-012	6.45055e-021	-0.00104222	4.01233e-005
36.5883    	-3.86658e-020	1.8146e-012	6.88356e-021	-0.0010778 	4.00685e-005
36.5956    	-3.85941e-020	1.82302e-012	7.31597e-021	-0.00111306	4.00137e-005
36.603     	-3.85179e-020	1.83136e-012	7.74772e-021	-0.00114799	3.99591e-005
36.6103    	-3.84372e-020	1.83962e-012	8.17877e-021	-0.00118258	3.99045e-005
36.6177    	-3.8352e-020	1.84781e-012	8.60906e-021	-0.00121682	3.985e-005 
36.6251    	-3.82623e-020	1.85591e-012	9.03856e-021	-0.00125071	3.97955e-005
36.6324    	-3.81682e-020	1.86394e-012	9.46721e-021	-0.00128422	3.97411e-005
36.6397    	-3.80695e-020	1.87189e-012	9.89497e-021	-0.00131736	3.96869e-005
36.6471    	-3.79665e-020	1.87976e-012	1.03218e-020	-0.00135012	3.96326e-005
36.6544    	-3.7859e-020	1.88754e-012	1.07476e-020	-0.00138248	3.95785e-005
36.6618    	-3.7747e-020	1.89525e-012	1.11724e-020	-0.00141444	3.95244e-005
36.6692    	-3.76306e-020	1.90287e-012	1.15961e-020	-0.00144599	3.94704e-005
36.6765    	-3.75098e-020	1.9104e-012	1.20187e-020	-0.00147713	3.94165e-005
36.6838    	-3.73846e-020	1.91785e-012	1.244e-020 	-0.00150783	3.93626e-005
36.6912    	-3.7255e-020	1.92521e-012	1.28602e-020	-0.00153811	3.93089e-005
36.6985    	-3.71211e-020	1.93249e-012	1.32791e-020	-0.00156794	3.92552e-005
36.7059    	-3.69828e-020	1.93968e-012	1.36967e-020	-0.00159732	3.92015e-005
36.7133    	-3.68401e-020	1.94678e-012	1.41129e-020	-0.00162625	3.9148e-005
36.7206    	-3.66931e-020	1.95379e-012	1.45276e-020	-0.00165471	3.90945e-005
36.7279    	-3.65418e-020	1.96071e-012	1.4941e-020	-0.0016827 	3.90411e-005
36.7353    	-3.63861e-020	1.96754e-012	1.53528e-020	-0.00171021	3.89877e-005
36.7426    	-3.62262e-020	1.97427e-012	1.5763e-020	-0.00173724	3.89345e-005
36.75      	-3.6062e-020	1.98092e-012	1.61717e-020	-0.00176377	3.88813e-005
36.7573    	-3.58935e-020	1.98747e-012	1.65787e-020	-0.00178981	3.88282e-005
36.7647    	-3.57208e-020	1.99392e-012	1.6984e-020	-0.00181533	3.87751e-005
36.7721    	-3.55439e-020	2.00028e-012	1.73876e-020	-0.00184035	3.87222e-005
36.7794    	-3.53628e-020	2.00655e-012	1.77894e-020	-0.00186484	3.86693e-005
36.7867    	-3.51775e-020	2.01272e-012	1.81894e-020	-0.00188881	3.86164e-005
36.7941    	-3.4988e-020	2.01879e-012	1.85875e-020	-0.00191225	3.85637e-005
36.8014    	-3.47944e-020	2.02477e-012	1.89837e-020	-0.00193516	3.8511e-005
36.8088    	-3.45967e-020	2.03065e-012	1.93779e-020	-0.00195752	3.84584e-005
36.8162    	-3.43948e-020	2.03642e-012	1.97701e-020	-0.00197933	3.84058e-005
36.8235    	-3.41889e-020	2.0421e-012	2.01603e-020	-0.00200059	3.83534e-005
36.8308    	-3.39789e-020	2.04768e-012	2.05484e-020	-0.00202129	3.8301e-005
36.8382    	-3.37648e-020	2.05316e-012	2.09343e-020	-0.00204142	3.82486e-005
36.8455    	-3.35468e-020	2.05853e-012	2.13181e-020	-0.00206099	3.81964e-005
36.8529    	-3.33247e-020	2.0638e-012	2.16996e-020	-0.00207998	3.81442e-005
36.8603    	-3.30987e-020	2.06897e-012	2.20789e-020	-0.00209839	3.80921e-005
36.8676    	-3.28687e-020	2.07404e-012	2.24558e-020	-0.00211622	3.804e-005 
36.8749    	-3.26347e-020	2.07901e-012	2.28304e-020	-0.00213347	3.79881e-005
36.8823    	-3.23969e-020	2.08386e-012	2.32026e-020	-0.00215012	3.79362e-005
36.8896    	-3.21552e-020	2.08862e-012	2.35724e-020	-0.00216617	3.78843e-005
36.897     	-3.19097e-020	2.09327e-012	2.39397e-020	-0.00218163	3.78326e-005
36.9044    	-3.16603e-020	2.09781e-012	2.43044e-020	-0.00219648	3.77809e-005
36.9117    	-3.14072e-020	2.10224e-012	2.46666e-020	-0.00221073	3.77293e-005
36.919     	-3.11502e-020	2.10657e-012	2.50262e-020	-0.00222437	3.76777e-005
36.9264    	-3.08895e-020	2.11079e-012	2.53831e-020	-0.00223739	3.76263e-005
36.9337    	-3.06251e-020	2.11491e-012	2.57374e-020	-0.0022498 	3.75749e-005
36.9411    	-3.0357e-020	2.11891e-012	2.60889e-020	-0.00226159	3.75235e-005
36.9485    	-3.00853e-020	2.1228e-012	2.64377e-020	-0.00227276	3.74723e-005
36.9558    	-2.98099e-020	2.12659e-012	2.67837e-020	-0.0022833 	3.74211e-005
36.9631    	-2.95309e-020	2.13027e-012	2.71268e-020	-0.00229322	3.737e-005 
36.9705    	-2.92483e-020	2.13383e-012	2.7467e-020	-0.00230251	3.73189e-005
36.9778    	-2.89622e-020	2.13729e-012	2.78043e-020	-0.00231117	3.72679e-005
36.9852    	-2.86725e-020	2.14063e-012	2.81387e-020	-0.00231919	3.7217e-005
36.9926    	-2.83794e-020	2.14386e-012	2.847e-020 	-0.00232659	3.71662e-005
36.9999    	-2.80829e-020	2.14698e-012	2.87983e-020	-0.00233334	3.71154e-005
37.0072    	-2.77829e-020	2.14999e-012	2.91236e-020	-0.00233946	3.70647e-005
37.0146    	-2.74795e-020	2.15289e-012	2.94457e-020	-0.00234495	3.7014e-005
37.0219    	-2.71728e-020	2.15567e-012	2.97647e-020	-0.00234979	3.69635e-005
37.0293    	-2.68627e-020	2.15834e-012	3.00805e-020	-0.002354  	3.6913e-005
37.0367    	-2.65494e-020	2.1609e-012	3.0393e-020	-0.00235756	3.68625e-005
37.044     	-2.62328e-020	2.16334e-012	3.07024e-020	-0.00236048	3.68122e-005
37.0513    	-2.5913e-020	2.16567e-012	3.10084e-020	-0.00236277	3.67619e-005
37.0587    	-2.559e-020	2.16788e-012	3.13111e-020	-0.00236441	3.67117e-005
37.066     	-2.52638e-020	2.16998e-012	3.16104e-020	-0.00236541	3.66615e-005
37.0734    	-2.49346e-020	2.17197e-012	3.19063e-020	-0.00236577	3.66114e-005
37.0808    	-2.46022e-020	2.17384e-012	3.21988e-020	-0.0023655 	3.65614e-005
37.0881    	-2.42668e-020	2.17559e-012	3.24879e-020	-0.00236458	3.65115e-005
37.0954    	-2.39284e-020	2.17723e-012	3.27734e-020	-0.00236302	3.64616e-005
37.1028    	-2.3587e-020	2.17876e-012	3.30554e-020	-0.00236083	3.64118e-005
37.1101    	-2.32427e-020	2.18017e-012	3.33339e-020	-0.002358  	3.6362e-005
37.1175    	-2.28954e-020	2.18146e-012	3.36087e-020	-0.00235453	3.63123e-005
37.1249    	-2.25453e-020	2.18264e-012	3.388e-020 	-0.00235044	3.62627e-005
37.1322    	-2.21924e-020	2.1837e-012	3.41475e-020	-0.0023457 	3.62132e-005
37.1395    	-2.18367e-020	2.18464e-012	3.44114e-020	-0.00234034	3.61637e-005
37.1469    	-2.14783e-020	2.18547e-012	3.46716e-020	-0.00233435	3.61143e-005
37.1542    	-2.11171e-020	2.18618e-012	3.4928e-020	-0.00232774	3.6065e-005
37.1616    	-2.07533e-020	2.18677e-012	3.51806e-020	-0.0023205 	3.60157e-005
37.1689    	-2.03868e-020	2.18725e-012	3.54294e-020	-0.00231264	3.59665e-005
37.1763    	-2.00178e-020	2.18761e-012	3.56744e-020	-0.00230416	3.59174e-005
37.1837    	-1.96462e-020	2.18786e-012	3.59155e-020	-0.00229507	3.58683e-005
37.191     	-1.9272e-020	2.18798e-012	3.61527e-020	-0.00228536	3.58193e-005
37.1983    	-1.88954e-020	2.18799e-012	3.6386e-020	-0.00227504	3.57703e-005
37.2057    	-1.85164e-020	2.18789e-012	3.66154e-020	-0.00226412	3.57215e-005
37.213     	-1.8135e-020	2.18767e-012	3.68407e-020	-0.00225259	3.56727e-005
37.2204    	-1.77513e-020	2.18733e-012	3.70621e-020	-0.00224047	3.56239e-005
37.2278    	-1.73652e-020	2.18687e-012	3.72794e-020	-0.00222775	3.55753e-005
37.2351    	-1.69769e-020	2.1863e-012	3.74927e-020	-0.00221444	3.55267e-005
37.2424    	-1.65863e-020	2.18561e-012	3.77019e-020	-0.00220054	3.54781e-005
37.2498    	-1.61936e-020	2.1848e-012	3.7907e-020	-0.00218605	3.54297e-005
37.2571    	-1.57987e-020	2.18388e-012	3.8108e-020	-0.00217099	3.53813e-005
37.2645    	-1.54018e-020	2.18284e-012	3.83048e-020	-0.00215536	3.53329e-005
37.2719    	-1.50028e-020	2.18168e-012	3.84974e-020	-0.00213915	3.52847e-005
37.2792    	-1.46017e-020	2.18041e-012	3.86859e-020	-0.00212238	3.52364e-005
37.2865    	-1.41988e-020	2.17903e-012	3.88701e-020	-0.00210505	3.51883e-005
37.2939    	-1.37939e-020	2.17752e-012	3.90501e-020	-0.00208717	3.51402e-005
37.3012    	-1.33871e-020	2.17591e-012	3.92258e-020	-0.00206874	3.50922e-005
37.3086    	-1.29785e-020	2.17417e-012	3.93972e-020	-0.00204976	3.50443e-005
37.316     	-1.25681e-020	2.17232e-012	3.95643e-020	-0.00203025	3.49964e-005
37.3233    	-1.2156e-020	2.17036e-012	3.97271e-020	-0.0020102 	3.49486e-005
37.3306    	-1.17422e-020	2.16828e-012	3.98856e-020	-0.00198963	3.49008e-005
37.338     	-1.13267e-020	2.16609e-012	4.00397e-020	-0.00196854	3.48532e-005
37.3453    	-1.09096e-020	2.16378e-012	4.01894e-020	-0.00194693	3.48056e-005
37.3527    	-1.0491e-020	2.16136e-012	4.03347e-020	-0.00192481	3.4758e-005
37.3601    	-1.00708e-020	2.15882e-012	4.04756e-020	-0.0019022 	3.47105e-005
37.3674    	-9.64918e-021	2.15617e-012	4.0612e-020	-0.00187908	3.46631e-005
37.3747    	-9.22614e-021	2.15341e-012	4.0744e-020	-0.00185548	3.46157e-005
37.3821    	-8.80173e-021	2.15054e-012	4.08715e-020	-0.0018314 	3.45684e-005
37.3894    	-8.37598e-021	2.14755e-012	4.09946e-020	-0.00180685	3.45212e-005
37.3968    	-7.94895e-021	2.14445e-012	4.11131e-020	-0.00178182	3.44741e-005
37.4042    	-7.52069e-021	2.14124e-012	4.12271e-020	-0.00175634	3.4427e-005
37.4115    	-7.09124e-021	2.13791e-012	4.13366e-020	-0.0017304 	3.43799e-005
37.4188    	-6.66065e-021	2.13448e-012	4.14416e-020	-0.00170402	3.4333e-005
37.4262    	-6.22897e-021	2.13094e-012	4.1542e-020	-0.00167719	3.42861e-005
37.4335    	-5.79624e-021	2.12728e-012	4.16378e-020	-0.00164994	3.42392e-005
37.4409    	-5.36251e-021	2.12352e-012	4.17291e-020	-0.00162227	3.41924e-005
37.4483    	-4.92783e-021	2.11964e-012	4.18157e-020	-0.00159418	3.41457e-005
37.4556    	-4.49225e-021	2.11566e-012	4.18978e-020	-0.00156568	3.40991e-005
37.4629    	-4.05582e-021	2.11157e-012	4.19752e-020	-0.00153678	3.40525e-005
37.4703    	-3.61858e-021	2.10737e-012	4.20481e-020	-0.00150749	3.4006e-005
37.4776    	-3.18058e-021	2.10306e-012	4.21162e-020	-0.00147782	3.39595e-005
37.485     	-2.74186e-021	2.09864e-012	4.21798e-020	-0.00144778	3.39131e-005
37.4924    	-2.30249e-021	2.09412e-012	4.22387e-020	-0.00141737	3.38668e-005
37.4997    	-1.86251e-021	2.08949e-012	4.22929e-020	-0.0013866 	3.38205e-005
37.507     	-1.42196e-021	2.08476e-012	4.23424e-020	-0.00135549	3.37743e-005
37.5144    	-9.80888e-022	2.07992e-012	4.23873e-020	-0.00132403	3.37282e-005
37.5217    	-5.39353e-022	2.07498e-012	4.24275e-020	-0.00129224	3.36821e-005
37.5291    	-9.73999e-023	2.06993e-012	4.2463e-020	-0.00126013	3.36361e-005
37.5365    	3.44923e-022	2.06478e-012	4.24939e-020	-0.00122771	3.35901e-005
37.5438    	7.87568e-022	2.05953e-012	4.252e-020 	-0.00119498	3.35442e-005
37.5511    	1.23048e-021	2.05417e-012	4.25414e-020	-0.00116196	3.34984e-005
37.5585    	1.67362e-021	2.04871e-012	4.25581e-020	-0.00112865	3.34526e-005
37.5658    	2.11694e-021	2.04316e-012	4.25701e-020	-0.00109507	3.34069e-005
37.5732    	2.56038e-021	2.0375e-012	4.25774e-020	-0.00106122	3.33613e-005
37.5805    	3.00389e-021	2.03174e-012	4.258e-020 	-0.0010271 	3.33157e-005
37.5879    	3.44743e-021	2.02588e-012	4.25778e-020	-0.000992745	3.32702e-005
37.5953    	3.89095e-021	2.01993e-012	4.2571e-020	-0.000958147	3.32247e-005
37.6026    	4.3344e-021	2.01387e-012	4.25594e-020	-0.000923319	3.31794e-005
37.6099    	4.77773e-021	2.00772e-012	4.25431e-020	-0.000888271	3.3134e-005
37.6173    	5.22088e-021	2.00148e-012	4.2522e-020	-0.000853012	3.30888e-005
37.6246    	5.66382e-021	1.99513e-012	4.24963e-020	-0.000817553	3.30436e-005
37.632     	6.10649e-021	1.9887e-012	4.24658e-020	-0.000781904	3.29984e-005
37.6394    	6.54884e-021	1.98217e-012	4.24307e-020	-0.000746073	3.29533e-005
37.6467    	6.99083e-021	1.97554e-012	4.23908e-020	-0.000710071	3.29083e-005
37.654     	7.4324e-021	1.96882e-012	4.23462e-020	-0.000673907	3.28634e-005
37.6614    	7.87351e-021	1.96201e-012	4.22968e-020	-0.000637593	3.28185e-005
37.6687    	8.3141e-021	1.95511e-012	4.22428e-020	-0.000601137	3.27736e-005
37.6761    	8.75413e-021	1.94812e-012	4.21841e-020	-0.000564549	3.27288e-005
37.6835    	9.19354e-021	1.94104e-012	4.21207e-020	-0.00052784	3.26841e-005
37.6908    	9.6323e-021	1.93387e-012	4.20526e-020	-0.000491019	3.26395e-005
37.6981    	1.00703e-020	1.92661e-012	4.19798e-020	-0.000454097	3.25949e-005
37.7055    	1.05076e-020	1.91927e-012	4.19023e-020	-0.000417084	3.25504e-005
37.7128    	1.09441e-020	1.91184e-012	4.18202e-020	-0.000379989	3.25059e-005
37.7202    	1.13797e-020	1.90432e-012	4.17334e-020	-0.000342824	3.24615e-005
37.7276    	1.18145e-020	1.89672e-012	4.16419e-020	-0.000305597	3.24171e-005
37.7349    	1.22482e-020	1.88903e-012	4.15458e-020	-0.00026832	3.23728e-005
37.7422    	1.2681e-020	1.88127e-012	4.14451e-020	-0.000231001	3.23286e-005
37.7496    	1.31127e-020	1.87342e-012	4.13397e-020	-0.000193652	3.22844e-005
37.7569    	1.35434e-020	1.86548e-012	4.12297e-020	-0.000156283	3.22403e-005
37.7643    	1.39728e-020	1.85747e-012	4.11151e-020	-0.000118902	3.21963e-005
37.7717    	1.44011e-020	1.84938e-012	4.0996e-020	-8.15222e-005	3.21523e-005
37.779     	1.48282e-020	1.84121e-012	4.08722e-020	-4.41517e-005	3.21084e-005
37.7863    	1.52539e-020	1.83297e-012	4.07438e-020	-6.80104e-006	3.20645e-005
37.7937    	1.56783e-020	1.82464e-012	4.06109e-020	3.05196e-005	3.20207e-005
37.801     	1.61013e-020	1.81624e-012	4.04735e-020	6.78002e-005	3.1977e-005
37.8084    	1.65229e-020	1.80777e-012	4.03315e-020	0.000105031	3.19333e-005
37.8158    	1.69431e-020	1.79922e-012	4.0185e-020	0.000142201	3.18896e-005
37.8231    	1.73617e-020	1.7906e-012	4.0034e-020	0.000179301	3.18461e-005
37.8304    	1.77787e-020	1.78191e-012	3.98785e-020	0.000216322	3.18026e-005
37.8378    	1.81941e-020	1.77315e-012	3.97185e-020	0.000253252	3.17591e-005
37.8451    	1.86078e-020	1.76432e-012	3.95541e-020	0.000290082	3.17157e-005
37.8525    	1.90198e-020	1.75542e-012	3.93852e-020	0.000326802	3.16724e-005
37.8599    	1.94301e-020	1.74645e-012	3.92119e-020	0.000363403	3.16291e-005
37.8672    	1.98386e-020	1.73741e-012	3.90342e-020	0.000399875	3.15859e-005
37.8745    	2.02452e-020	1.72831e-012	3.88522e-020	0.000436207	3.15428e-005
37.8819    	2.06499e-020	1.71914e-012	3.86657e-020	0.00047239 	3.14997e-005
37.8892    	2.10526e-020	1.70991e-012	3.84749e-020	0.000508415	3.14566e-005
37.8966    	2.14534e-020	1.70062e-012	3.82798e-020	0.000544272	3.14137e-005
37.904     	2.18522e-020	1.69127e-012	3.80803e-020	0.000579951	3.13708e-005
37.9113    	2.22488e-020	1.68185e-012	3.78766e-020	0.000615442	3.13279e-005
37.9186    	2.26434e-020	1.67238e-012	3.76686e-020	0.000650737	3.12851e-005
37.926     	2.30358e-020	1.66285e-012	3.74564e-020	0.000685826	3.12424e-005
37.9333    	2.34259e-020	1.65326e-012	3.72399e-020	0.0007207  	3.11997e-005
37.9407    	2.38139e-020	1.64361e-012	3.70192e-020	0.000755349	3.1157e-005
37.9481    	2.41995e-020	1.63391e-012	3.67944e-020	0.000789765	3.11145e-005
37.9554    	2.45828e-020	1.62416e-012	3.65654e-020	0.000823938	3.1072e-005
37.9627    	2.49636e-020	1.61435e-012	3.63323e-020	0.000857858	3.10295e-005
